title,doc
アカマタ,平地から山地にすみ、森林にも人家のまわりにもいる。大型のヘビでマダラヘビDinodon属では最も大きい。体色は黄かっ色で黒色の横帯が並ぶ。性質は荒く、よくかみつく。夜行性で、地上を動き回ってカエルやヘビ、トカゲなどを食べる。ハブをおそうこともあり、奄美地方ではハブよけの神様として大切にしている。
アカヘリサシガメ,山地にすむ美しいサシガメ。普通カメムシは植物の汁を吸うが、サシガメの仲間は葉の上や花の上で待ち、とおりかかる昆虫をすばやくとらえて、その体液を吸う。
アカハライモリ,水田や小川、池沼、渓流の水たまりなどにすむ。腹面は赤色。4～7月が繁殖期で、オスは尾が紫色になり、この尾をダンスを踊るようにメスの前でふって求愛する。卵は1個ずつ水草などに産みつける。変態後の幼体は、しばらくのあいだ、陸上でくらす。求愛行動の型や形態、斑紋型から五つの地域群に分類される。環境省のレッドリストの準絶滅危惧に指定されている。
アカハナカミキリ,ハナカミキリの仲間は成虫が花に集まる。その中で最も普通に見られるのが、アカハナカミキリだ。夏の高原でシシウド、ノリウツギなどテーブル状の白い花にはヨツスジハナカミキリ、マルガタハナカミキリなど、さまざまなハナカミキリが集まってくる。その多様な色や模様を見つける、高原の自然観察としゃれてみてはいかがだろうか。
アカハタ,体色が温帯域では赤く、サンゴ礁域では白っぽいので、まるで別種のようである。小笠原諸島ではアカバとよばれ食用にするが、まずい魚とされている地方もある。体色は赤みがかったオレンジ色だが、背びれのとげの先端は黒い。
アカネズミカンガルー,耳は幅が広く丸い。鼻鏡の上のふちはW字形。毛はあらく短い。前足のつめは毛の中に隠れている。体色は、背は灰色と赤かっ色の毛がまじり、腹は白色。腰には白い帯がある。
アカネズミ,野ネズミの代表種であり、日本のネズミ類では最も優勢。夏毛は黄かっ色から赤かっ色で、冬毛は暗色になる。夜行性で単独性。落ち葉の下にうもれた昆虫や種子、果実などを見つけて食べる。地中に巣穴をつくり、クリ、ドングリなどを10リットルほどたくわえる。
アカトマトガエル,やや開けた森林の林床（りんしょう）にすみ、地中や落ち葉などの下にもぐっている。丸く、でっぷりした体形で、体色は赤色やオレンジ色。地上生活に適応して、四肢（しし）の水かきは小さく、指先の吸盤もない。動きはのろく、ジャンプもあまりしない。水たまりや沼地などの浅い水域に200～300個の卵を産む。生息地がひじょうにかぎられている。
アカスジカメムシ,背中側は黒地に赤いスジがあり、腹側は赤地に黒色の多数の点がある。初夏にセリ科植物の花の上に多く見られ、幼虫はセリ科の種子から吸汁する。
アカスジアオリンガ,北海道ではまれ。東北では少ない。おもに本州の雑木林を中心に分布する美しいガ。幼虫はクヌギの葉を食べ、その分布はクヌギの分布とよく一致する。年2回発生し、灯火に飛来することが多い。
アカシュモクザメ,与那国（よなぐに）や久米島などで冬期に大きな群れが散見される。神経質でダイバーをよせつけないので、これまで国内でダイバーがおそわれたという報告はない。吻（ふん）の前縁中央に凹みがあることでヒラシュモクザメやシロシュモクザメと区別できる。胎生（たいせい）の魚で通称はハンマーヘッドシャーク。
アカクモザル,手足と尾がクモに似る。尾は第5の手となり、木にぶらさがる。尾の先は1/3は毛がなく、物に巻きついたり、つかんだりする。地上を歩くときは、尾を後ろにもち上げる。手には親指がない。2～8頭の群れで生活する。
アカギツネ,子育ての形態は、夫婦だけでするもの、母と子に複数のオスとメスが同居してするもの、母と子と成獣のメスでするものなどさまざま。おもに夜行性だが、危険がないと日中も行動し、なれると人の手からえさをもらうようになる。日本のホンドギツネは別種ともいわれる。
アカギカメムシ,アジアの熱帯地方に広く分布するが、日本では奄美大島（あまみおおしま）以南でしかみられない。アカメガシワの木に多く、メスは卵がふ化するまで保護する。夏から秋にかけて大集団をつくることでも有名である。
アカガネサルハムシ,ノブドウなどの葉を食べる美しいハムシ。ブドウにつくこともある。ハムシの仲間は種類によって決まった植物の葉を食べる。これがハムシの名前の由来だ。幼虫は地中でノブドウなどの根を食べて育つ。
チンパンジー,成長につれて眼の上が張り出してくる。20歳をこえると背は灰色となる。地上では手の甲をついて歩く（ナックルウォーキング）が、後ろ足2本でも歩く。20～100頭の大きな集団をつくる。食物は果実が基本だが、サルや有蹄類などを狩って食べることもある。
チンアナゴ,無数のチンアナゴが穴から顔を出しているのを発見し、よく見ようと近づくと手前から順々に砂の中にひっこんでしまい、どこまで行っても接近できない。潮の流れが行ったりきたりするところでは、それに合わせて右を向いたり左を向いたりしている。通称ガーデンイール。
チョウトンボ,体は細くて短く、羽が幅広い変わった体形のトンボ。チョウのようにひらひらと飛ぶのでチョウトンボという名がついたのだろう。多数の個体が群れ飛ぶことが多く、飛んでいるようすはとても優雅だ。沖縄には別種のオキナワチョウトンボが産し、やはり優雅に群れ飛ぶ姿を見ることができる。
チョウチョウウオ,低水温にも強く、サンゴ礁域から温帯域にかけて広く生息する。シラコダイなどの温帯適応種はサンゴ礁域ではあまり見られないが、本種は亜熱帯海域でも普通に見られる（熱帯域では少ない）。肉食性で底生小動物をえさとしている。稚魚はタイドプールにも入りこむ。
チョウセンアカシジミ,岩手県、山形県、新潟県の一部に産し、ごくかぎられた地域のトネリコで発生する珍しいチョウ。生息地は田畑の周辺など人里近くに多く、山奥には少ない。産地では保護政策が行なわれている。食樹（しょくじゅ）はモクセイ科のトネリコ、ヤチダモ、コバノトネリコ。環境省のレッドリストの絶滅危惧Ⅱ類に指定されている。
チョウザメ,以前は北海道の天塩川や、石狩川に、産卵のため遡上（そじょう）していたが、現在ではまれに定置あみなどで捕獲される程度。環境省のレッドリストの絶滅に指定。硬骨魚類であるが、骨は軟骨の部分が多い。尾びれはサメ型、口の前に4本のひげがある。卵はキャビアで珍味。肉はくん製にされる。
チョウゲンボウ,翼の先がとがっていて、ほかのハヤブサ類より尾が長い。オスは頭と尾が灰色。メスは上の面が赤茶色で、全身に黒いこまかい模様がちりばめられている。川沿いの崖（がけ）のくぼみ、木の穴、ビルなどの建造物に巣をつくる。空中で停止したまま飛ぶホバリング飛行をよくする。ノネズミ、小鳥、トカゲなどのほか、バッタなどの昆虫もよく食べる。
チュウベイサンゴヘビ,森林にすむ。赤、黄、黒の帯が輪になってつらなるはでな体色は、有毒であることを相手に知らせるための警戒色（けいかいしょく）。個体によっては黄色の部分がないものもいる。赤色の帯には黒色の斑点が入ることが多い。頭部は黒く、中央を幅の広い黄色の帯が横切る。おもにトカゲやヘビなどの爬虫類を食べる。毒はかなり強い。卵を産む。
チャバネゴキブリ,寒さに弱く、寒冷地では暖房のきいた室内のみに生息する。レストランなどの厨房（ちゅうぼう）によく出現しきらわれる。オスとメスが出会うと、オスは羽を立ててつけ根にある誘惑腺をメスになめさせ、そのあいだに交尾する。写真はメス（左）を交尾にさそうオス（右）。
チャバネアオカメムシ,秋に成虫になり、成虫越冬する。春に低山地できわめて普通に見られる。広葉樹からスギまでさまざまな植物から汁を吸う。秋にリンゴなどの果物に集まり、汁を吸っていやがられることも多い。
チャコガエル,乾燥した草原にすむ。丸味を帯びた体形はツノガエルに似る。体色は緑色で、黒色や茶色の斑紋が入る。地中にもぐってくらす。夏、雨が降った後でいっせいに繁殖活動を始め、浅い水たまりに約500個の卵を産む。幼生はよく共食いをする。形態や生態の特徴から、近年までツノガエルとタピオカガエルの雑種と考えられていた。
チャグロサソリ,チャグロサソリの仲間は世界の熱帯地域にすむ大型のサソリ。体が大きい割には比較的毒は弱い。飼育が容易なのでペットとして飼われるケースが多いが、無毒ではないし生態系への影響も考られるので絶対に逃げ出さないように注意が必要だ。サソリの仲間は卵胎生（らんたいせい）で、親は生まれてきた幼生（ようせい）をこの写真のように背中の上に乗せて保護する。写真はチャグロサソリ属（Heterometrus）の一種。
ダイシャクシギ,ホウロクシギに似ているが、羽毛の1枚1枚が白っぽい。腰が白いので、飛んだときにはかんたんに区別できる。足の色はともに、青みがかった灰色。おもに干潟にやってくる。長いくちばしを泥の中にいれ、くちばしを中心に右、左に回ってカニなどをさぐり、くちばしでひき出す。カニの場合は、足をもいでから食べることが多い。
ダイサギ,日本にすむシラサギ類で、最も大きい。全身が白く、足とくちばしは黒。冬になると、くちばしが黄色くなる。チュウサギよりくちばしが長いのが特徴。水田や湿地、川や湖などの岸辺近くを歩いて、魚などをとる。足が長いので、コサギより深い場所でもえささがしができる。コサギなどとサギのコロニー（サギ山ともいう）をつくる。
ダイコクコガネ,糞（ふん）を食べる甲虫を糞虫というが、その中で最も大型でりっぱなつのをもった甲虫。牛の糞を食べるが、一年中放牧してある牧場が少なくなり、生息環境を奪われ数を減らしている。6月頃地中に糞を運びこんで、ボール状の糞球（ふんきゅう）をつくり、中に卵を産む。環境省のレッドリストの絶滅危惧Ⅱ類に指定されている。ファーブル昆虫記には同じような生態のスペインダイコクコガネが登場する。
ダイアンチルヒタキモドキ,灰かっ色の背面、長めの尾、とまったときの垂直に近い姿勢などは、タイランチョウ類の最も典型的なタイプといえる。林内より林縁（りんえん）や樹冠部（じゅかんぶ・キャノピー）にいることが多く、また森林に隣接した牧場のさくなどにとまっていることも多い。飛んでいるトンボ、ハエやアブなどを飛びながらとらえ、またもとの枝などにもどるという捕食行動をとる。木の枝に、カップ状の巣をつくる。
タンチョウ,大型のツル類で、体は白く、首が黒い。地上では尾が黒いように思えるが、黒いのは翼の羽毛で、尾は白い。頭頂には羽毛がなく、赤い肌が見えている。湿原にすみ、カエルや魚などの動物質や穀物などを食べる。ペアは片方が死ぬまでつづき、いつも行動をともにしている。「鶴の舞」というのは、求愛のダンスのことである。環境省のレッドリストの絶滅危惧Ⅱ類に指定されている。
タラバガニ,水産上重要な種で高値で取り引きされる。成体は沖の深い海の底に生息するが、春の産卵期には浅い海でも見られる。甲幅3～6センチメートルくらいの子ガニはごく浅い岩場でも1年中見かける。以前は、よく似たるアブラガニと混同されて販売されていたが、近年問題になり区別されるようになった。
タマムシ,たんすの中にいれると着物が増えるとか、虫がつかないというのは、その美しさゆえのいい伝えであろう。エノキ、ケヤキなどの枯れた部分に産卵するので、こういった木の古木のある場所に生息する。夏の昼間、一番暑い時間に活動する。タマムシの仲間には沖縄に生息するアオウバタマムシ（ウバタマムシの亜種）など多くの種類がある。
タヌキ,アナグマの古巣にすむことがあり、顔もアナグマに似ているのでよくまちがえられる。木登り犬ともいわれ、高い木に登り、カキやビワなどを食べる。人家の近くにも出没する。オスは子が生まれると、えさを運び、グルーミングをして、遊んでやり、熱心に育児をする。
タナゴ,日本固有種。関東地方ではヤリタナゴやアカヒレタビラとともにマタナゴとよばれる。産卵期は初夏でカラスガイ、ドブガイなど大型の二枚貝に産卵する。産卵期のオスは胸部が薄桃色の婚姻色となる。環境省のレッドリストの絶滅危惧ⅠB類に指定されている。
タテジマキンチャクダイ,英名emperor angelfish。「エンジェルフィッシュの皇帝」という名にふさわしく、迫力のある姿をしている。なわばりをもち、威嚇音（いかくおん）を発する。インド洋、紅海に生息する個体は背びれの後縁が丸く、とがっていない。幼魚は成魚（写真）とまったく異なる渦巻き模様の斑紋。
タテゴトアザラシ,体色は黄白色、灰色。黒い帯のような模様があるが、上から見るとU字形で、竪琴（たてごと＝ハープ）のように見える。ただし、メスや若い個体では竪琴模様が不鮮明。新生児の毛は白色で、2～3週間で抜け落ち、おとなの毛になる。
タツノオトシゴ,沿岸の藻場（もば）やブイに接続するロープなどについていることが多い。オスの腹部には育児のうがあり、メスが産みつけた卵を保護する。かっ色の個体が普通だが、写真のように赤みを帯びたものも多く、皮弁の長さや形もいろいろである。
タガメ,水のきれいな水中にすみ、魚やカエルもつかまえてするどい口で体液を吸うどう猛な昆虫。オスが卵を守る習性がある。農薬に弱く、おまけに灯火にひじょうによく引きよせられてしまうので、現在の日本ではすみにくい昆虫だ。絶滅が心配される種（しゅ）の一つで、環境省のレッドリストの絶滅危惧II類に指定されている。
タカノハダイ,温帯域の普通種。茶かっ色の尾びれに白点が散るので区別ができる。季節に関わらずおいしくないので釣り人には人気がない。雑食性で底生小動物や藻類などを食べる。砂ごと口の中へ吸いこんでえらぶたや口などからえさ以外のものをはき出す。
タカチホヘビ,森林などの石やくさった木の下にいる。丸みを帯びたうろこが体をおおうが、互いに重なり合っていないので乾燥には弱い。体色はかっ色で、背中の中央に黒いすじが入る。大型のメスは黄色くなることもある。半地中生で、夜や雨の後などは地上でも活動する。おもにミミズを食べる。7月下旬～8月、3～13個の卵を産む。
タカサゴ,おいしい食用魚。沖縄の県魚であるが、追いこみあみで漁獲されるので、クマザサハナムロとともに生息数が激減してしまった。小笠原諸島ではしょっちゅう大きな群れにあえる。尾びれの先端が暗色なので見分けやすい。
タイワンザル,ニホンザルに似るが、尾が太くて長い。アカゲザルに近縁。おもに樹上で生活するが、半地上性でもある。数頭のオスを含む母系集団で生活する。雑食性で果実のほか、昆虫やカタツムリなども食べる。日本にも移入し、野生化している。
タイリクオオカミ,分布域が広く、生息域によって約26亜種（あしゅ）に分類され、体色は亜種によりさまざま。おもに夜行性だが、冬は日中も活動する。夫婦とその子からなる4～12頭の小群で生活する。なわばりは広く、群れのメンバー全員で遠ぼえをし、ほかの群れにその存在をアピールする。
タイマイ,岩礁やサンゴ礁の海にすむ。長距離の回遊はしないらしい。背甲は黒かっ色から赤かっ色で、黄色の不規則な模様がある。背甲板はかわらのように重なる。こうらは「べっこう」として古くから珍重され、乱獲されたため生息数が激減している。おもに無脊椎動物（むせきついどうぶつ）を食べる雑食性。日本の八重山群島は産卵場の北限に当たる。環境省のレッドリストの絶滅危惧ⅠB類に指定されている。
タイコウチ,泥の多い浅い水にすみ、お尻の長い呼吸管を水面に出して呼吸する。泳ぐときの前足の動かし方が太鼓をたたく動作に似ているところからタイコウチという名前がついたといわれる。タガメなどと同じように肉食の昆虫で、ほかの生き物をとらえて体液を吸う。
ゾウカブト,ゾウカブトは世界で最も重い甲虫である。大きなものの生きているときの体重は50グラムをこえる。カリブ海に近い中南米の低地の熱帯雨林だけに産するこの大型の甲虫は、産地では普通に見られるのだが、低地の熱帯雨林の減少とともに減っていく運命にある。性格はおとなしく、けんかのときは木にしがみついて離れない戦法をとる。
ソウギョ,中国ではソウギョ、アオウオ、ハクレン、コクレンは四大家魚とよばれ古くから養殖されてきたが、日本へは第2次世界大戦の頃、大量に種苗（しゅびょう）が移入された。日本で自然繁殖しているのは、利根川・江戸川水系のみ。今でも除草の目的で各地へ放流される。
センダイムシクイ,頭から背面がオリーブ色がかった緑色で、頭の中央に前から後ろに向かって白い線（頭央線）があるので、似ているメボソムシクイと見分けることができる。平地から低山の、落葉広葉樹の林にすむ。木の上部の葉にひそむガの幼虫などの昆虫を、とがったくちばしでつまみとる。ムシクイ類中で最も緑色に近いのは、落葉広葉樹の葉の色に合わせるためか。
セモンジンガサハムシ,ジンガサハムシやカメノコハムシの仲間は葉にぴったりとくっついているハムシだ。前羽が体の外側に張り出しているため、じっとしているときは、足は外から見えない。これはアリなどから身を守るために役立っているのだろう。幼虫は自分の糞（ふん）を背中に背負うおもしろい習性がある。
セマルハコガメ,森林周辺の湿ったところにすむ。背甲は丸くもり上がる。腹甲に蝶番（ちょうつがい）があり、頭と四肢（しし）を引っこめて、ぴったりとふたをすることができる。陸でくらしていて、岩や落ち葉の下にひそみ、夜間や雨、くもりの日によく活動する。雑食性で昆虫やミミズ、果実などを食べる。日本の個体群は国指定天然記念物で、ヤエヤマセマルハコガメC.f.evelynaeという亜種（あしゅ）。
セマダラコガネ,市街地など人家周辺の空き地などでもごく普通に見られる小さなコガネムシ。幼虫は土中で草の根を食べ、成虫はイタドリなど各種の草の葉を食べる。
セッカ,オオヨシキリやコヨシキリなどと同じような環境にすむ。体が小さく、背面に黒と黄かっ色の縦じまがある。まゆと尾の先は白。胸はうすい黄かっ色。チガヤやススキなどの生えている草原にすむ。ガの幼虫やバッタ類などの昆虫を、草むらでとらえて食べる。巣は卵形で、ススキの葉などをクモの糸でつづり、中にチガヤの穂などをしきつめる。
セスジイトトンボ,各地に普通に見られる美しいイトトンボ。オスとメスが連結したまま産卵する。産卵時はメスは潜水し、体をほとんど水中にいれてしまうことが多い。
セグロカモメ,オオセグロカモメによく似ているが、背と翼の上の面の灰色がうすいので、区別できる。足はピンク色。黄色いくちばしには、赤い模様がある。港や海岸などにすむ。漁港などには、とくに多い。死んだ魚や海面近くを泳ぐ魚などを食べる。ほかのカモメ類といっしょにいることが多い。えさをとるとき以外は、堤防や砂浜で群れて休む。
セグロアジサシ,ひたいと、のどから腹が白い。頭から背面にかけては黒。よく似ているマミジロアジサシは、背面が灰色、ひたいから眼の上までが白いので区別できる。外洋の無人島で集団繁殖する。巣はつくらず、岩の上に直接卵を産む。えさは周辺の海でとる。ほかのアジサシ類より高いところから小魚の群れに向かってダイビングし、くちばしではさんでとらえる。
セグロアシナガバチ,アシナガバチの仲間は攻撃性の強いハチだが、巣にいたずらしたり、ハチをつかまないかぎり、通常は刺すことはない。春先に越冬から目覚めた女王が単独で巣をつくり産卵する。羽化したはたらきバチは、アオムシを肉ダンゴにして幼虫のえさにしたり、巣の手入れや拡張を行なう。セグロアシナガバチは大型の代表的なアシナガバチ。
セキセイインコ,オーストラリアにすむ野生のセキセイインコを飼育改良したもの。野生種に近いナミセキセイインコ、ハルクインセキセイインコ、オパーリンセキセイインコなどの品種がある。野生のセキセイインコは乾燥地帯にすみ、不定期に降る雨を求めて大群で移動し、雨が降って草が生長すると繁殖を始める。えさはおもに植物の種子である。
セイヨウミツバチ,普通に見られるのは飼育しているセイヨウミツバチで、本来の日本土着種ではない。1876年ヨーロッパから移入されたものだ。蜜（みつ）や花粉を集める能力が高く、長く人に利用されてきた。日本にも在来のニホンミツバチがいる。やや小型で黒っぽく、木のうろなどに巣をつくる。
セイタカシギ,足はピンク色で、とても長い。細く長いくちばしは黒い。首、胸、腹は白く、背は黒い。オスの夏羽の頭は黒い。飛ぶと、長い足が尾よりずっと後ろに出る。水田や湿地、干潟などにすむ。足が長いので、深いところでもえさをとることができ、ときには泳ぐこともある。長いくちばしで、魚、小さな貝、カエル、昆虫などをとらえて食べる。環境省のレッドリストの絶滅危惧Ⅱ類に指定されている。
セイウチ,耳と尾はない。地域によって差はあるが、牙の長さはオスが30～60センチメートル、メスは20～40センチメートル。上くちびると鼻の下には、太くて短いひげが生える。このひげで海底の二枚貝をさがし当て、牙で掘りおこして食べる。
セアカフタマタクワガタ,マレーシアに生息するクワガタムシでは普通の種（しゅ）であるが、その大きさ、大あごの形のよさは一級である。この大あごを使ったたたかいはみごとで、お互い一歩も引かず、相手をもち上げて投げ捨てるまで延々とつづく。灯りにも比較的よく飛来し、見る機会の多いクワガタムシだ。
セアカゴケグモ,1995年の秋、大阪府高石市で発見された毒グモ。オーストラリア原産と考えられるが、人間活動の影響で分布を拡げ、世界各地の熱帯から暖温帯の限られた場所に見られる。日本で見つかったものは斑紋の特徴から、オーストラリア産のものと考えられ、羊毛、鉄鉱石、麦などの輸入貨物についてやってきたと推定されている。都市部の環境によく適応できる性質で、小型の昆虫をえさにする。日本にいる1400種類のクモの中でゴケグモの仲間だけが人の命を左右する致死性（ちしせい）の毒を持っている。かまれると赤くはれ、神経の働きがさまたげられたり、吐き気、めまい、嘔吐（おうと）したりといった症状が出る。海外ではかつては死にいたるケースもあったが、現在は抗毒血清（こうどくけっせい）があるのでその心配は少ない。兵庫県、和歌山県、奈良県、愛知県などでも生息例が報告されている。特定外来生物に指定されている。
ズグロトサカゲリ,翼の翼角とよばれる部分につめが生えているので、ツメバゲリというよび方もある。このつめが何のはたらきをするかは不明だが、おそわれたときの防御に役立つという説もある。乾燥地帯の草原や農耕地、ゴルフコースの芝生、公園などにすみ、昆虫やミミズなどの小動物、植物の種子などを食べる。小枝や枯れ草などを集めて地上に巣をつくり、オリーブ色の地に茶色の斑点のある卵を3～4個産む。
スローロリス,ロリスとはオランダ語で「道化師」という意味。跳ねたりせず、手足で枝をしっかりつかみながら、木の上をゆっくりと移動する。後ろ足の人さし指にはかぎづめがあり、そのつめで毛づくろいをする。夜行性。単独で樹上で生活する。オスは尿でテリトリーにマークをつける。
スミナガシ,スミナガシを漢字で書くと墨流しだ。水に墨を流して紙に転写する模様づくりの技法だ。羽の色や模様からつけられた名であろう。樹液や熟した果実、動物の糞（ふん）などにくる。吸汁しているときは赤い口吻（こうふん）がよく目立ち印象的だ。幼虫はアワブキの葉を食べる。
スペインダイコクコガネ,ファーブル昆虫記にも出てくるダイコクコガネ。ヨーロッパ南部の荒れ地に生息する。糞（ふん）の下に穴を掘り、中に糞を運び糞球（ふんきゅう）をつくり卵を産む。メスは次世代の幼虫が育つまで巣穴にとどまり、糞球にかびが生えたりしないように世話をする。
スベトビヤモリ,森林の樹上にすむが、人家でも見られる。灰かっ色で背中のうろこは細かい。体側と尾の両側に皮膜があり、尾の皮膜は扇のような形をしている。トビヤモリの仲間はどの種（しゅ）も皮膜をもち、カムフラージュ効果やジャンプしたときのパラシュートの役割があるらしいが、よくわかっていない。一度に二つの卵を産み、65～70日でふ化する。
スナメリ,吻（ふん）も背びれもないが、背に小さなもり上がりがある。体が柔軟なため、反転や横転が得意。小魚を一カ所に集めてゆっくり食べるため、漁師が小魚をとるのに都合がいいと大切にされた。生息海域の一部である広島県竹原市沖の阿波島海域は、スナメリの回遊水域で、1930年に国の天然記念物に指定された。絶滅が危惧（きぐ）されている。
スナイソギンチャク,模様や色彩の個体による変異（へんい）が多いことで知られている。黄色、褐色、白色などがあり、深い所では、紫やピンクなどはでな色彩が見られる。長い触手（しょくしゅ）を持つ点ではハナギンチャクに似るが、ハナギンチャクにある胴体を膜状におおうような棲管（せいかん）はつくらない。触手にある刺胞（しほう）は毒が強いので、触れると危険。
スッポンモドキ,流れのゆるやかな河川や湖沼の砂泥底などにすむ。背甲に甲板はなく、吻端（ふんたん）はスノーケル状。ほとんど水中ですごし、オール状の前肢を使ってじょうずに泳ぐ。おどろくと砂底にもぐる。水面に落ちる果実や貝、魚などを食べる。乾期の終わりに砂や泥の中に産卵し、胚（幼体）は完全に成長しても、雨期まで卵の中で休眠するという。
スズメダイ,温帯域の磯（いそ）で普通に見られ、ときおり大群をつくる。初夏の頃、岩の割れめやくぼみにメスが産みつけた卵をオスが守っている姿が見られる。三宅島には本種の亜種（あしゅ）であり、固有のミヤケスズメダイが生息する。
スズメ,頭は紫がかった茶色、顔は白く、のどとほおに黒い模様がある。腹はよごれた感じの白。背面はかっ色で、黒い細かな模様がある。平地や山地の人家周辺にすむ。山村などで、人々が離村したあとは、スズメもいなくなる。夏には昆虫をよく食べ、秋から冬には草の種子などを食べる。巣は、人家や橋などの建造物につくる。
スズムシ,鳴く虫の代表。野外では8月の終わりごろからリィーンリィーンとよい声で鳴く。よくしげった草むらにすんでいるが、それほど多くなく、野生のものにはめったにおめにかからない。飼われているもののほうがずっと多い。飼育がきわめて容易なので、江戸時代から鳴き声を楽しむために飼育が行なわれてきた。
スズキ,人気のある釣魚。セイゴ、フッコ、スズキと成長につれて名前が変わる出世魚。稚魚は沿岸の藻場（もば）などで成育し、成魚は川に入るものもいる。若魚は汽水域（きすいいき）を好む。釣り人には｢シーバス｣の名で親しまれている釣魚。
スジコガネ,色彩は緑色っぽいものから紫色っぽいものまで変化にとむ。夕方に飛翔し、スギ、カラマツなど針葉樹の林で普通に見られる。幼虫は針葉樹などの根を食べる。成虫も各種針葉樹の葉を食べるのできらわれることもある。
スジグロシロチョウ,モンシロチョウとよく似たチョウで、よくモンシロチョウとまちがえられるが、その名のとおり羽に黒いすじがある。モンシロチョウより暗い環境を好み、林の周辺や市街地では、むしろスジグロシロチョウのほうが多く見られる。オスは独特のにおいをもっていて、メスにいいよるときにこのにおいを使うらしい。幼虫の食草はおもに野生のアブラナ科植物。
スジクワガタ,大きさに変化があり小型の個体が多く、小型のものは前羽にすじがある。大型のものはコクワガタによく似ているが、大あごに2個の歯がある。クヌギやコナラのきずついた樹皮の下にもぐりこんでいることが多い。
スケバハゴロモ,羽が透明なハゴロモ。スケバとは羽が透明という意味であろう。クワなどに発生し、幼虫と成虫が同じ場所で見られる。ほかのハゴロモ同様に、おどかすと跳ねて逃げる。
スケトウダラ,卵巣は「たらこ（めんたいこ）」、肉は練製品の原料にされる重要な食用魚。マダラより頭が小さく、下顎（かがく）は上顎（じょうがく）より前に突出。下顎のひげは短く、ないこともある。韓国では明太魚（ミンタァ）とよび、これが「めんたいこ」の語源。水深200～500メートルにすみ、産卵期は70～250メートルに浮上。
シロアゴガエル,樹上でくらす。日本では帰化種で、戦後、アメリカ軍の資材などに紛れてインドシナ半島から移入されたらしい。沖縄では市街地や畑に多い。体色はかっ色で、背面に暗色のすじがある個体もいる。5～10月、水辺の石の下や土のくぼみなどにあわ状の卵塊（らんかい）を産む。幼生はふ化すると、流れのない水域に流れ出て成長する。
シリケンイモリ,海岸近くから山地にまですみ、池や水田、水たまり、森林の林床（りんしょう）などで見られる。アカハライモリによく似ているが、より大型で尾が長い。腹面はオレンジ色で、四肢（しし）の指の下面が黄色またはオレンジ色。アカハライモリよりも陸上で活動することが多い。1～7月に産卵する。奄美と沖縄の個体群は別亜種（あしゅ）とする説がある。環境省のレッドリストの準絶滅危惧に指定されている。
シラウオ,各地で様々な漁法があるが、厚岸（あっけし）湾ではシラウオ用の小型の定置あみを湾の入口に仕掛けて潮にのって入ってくるシラウオを捕獲している。生きているときは写真のオスのように半透明の体であるが、死ぬと白くなる。オスはしりびれの付近が体高があるので、メスと区別できる。産卵期は2～5月で北へ行くほどおくれる。
ショウリョウバッタ,イネ科植物のしげる河原など、明るい草地に多い。メスは日本で一番大きいバッタだ。オス、メスともに飛ぶが、オスはキチキチと音を立ててよく飛ぶので、キチキチバッタの別名もある。オス、メスとも緑色の型と茶色の型がある。トノサマバッタと比べ、都市公園など小規模な草地にもすむことができるようだ。
シャチホコガ,成虫は地味な色であるが、シャチホコガ科の幼虫は変わった形態をしているものが多い。とくに本種の幼虫は胸にある3対の足が長く発達して、異様な形をしている。怒ると体をそらして、足を動かして威嚇（いかく）する。この幼虫の姿勢がしゃちほこに似ているのでシャチホコガという。
シャチ,社会性が高く、さまざまなコミュニケーション行動が見られる。1頭のオスを含む3～25頭の群れをなし、生まれた子はオスもメスも母親のいる群れに一生とどまる。クジラ殺しの英名をもち、追われて疲れたクジラが舌を出したところを食いつき殺す、といわれる。
シマリス,秋になると、貯蔵用の食物であるドングリなどの木の実をほお袋につめ、地下の冬眠用の巣に運ぶ。地面に浅い穴を掘り、あちこちに食物を埋めて貯蔵する場合もある。冬眠中は枯れ葉にくるまって眠り、ときどき目覚めては貯蔵しておいた食物を食べ、尿と糞（ふん）をする。
シママングース,アリ塚や岩の割れ目を巣にし、6～30頭の群れでくらす。複数のメスが同時期に子を産む。日中に行動し、朝になるとえさをさがしに出かけるが、優位なメスがリーダーシップをとる。その際は交代で数頭が巣に残り、子守りをする。危険が近づくとすばやく穴に逃げこむ。
シマヘビ,乾燥した草原に多く、日本各地にいる。体色は淡かっ色で、黒かっ色のすじが4本入るが、色彩変異（へんい）も多く「からすへび」とよばれる全身が黒色の個体もいる。尾で地面をたたいて威嚇（いかく）する。動きはすばやく、木にも登る。カエルやトカゲ、ネズミなどを食べる。交尾をする4～5月にはコンバットも行なう。7～8月に卵を産む。
シマフクロウ,日本最大でしかも世界最大のフクロウ類の一つ。ワシミミズクに似ているが、眼の色は黄色で、オレンジ色の眼のワシミミズクと区別することができる。川や湖の近くににすみ、おもに魚をとってえさとしている。大木の樹洞（じゅどう）に巣をつくるが、大きな木が減り、最近では巣箱を利用するものもいる。ひなには魚のほか、カエルなども運ぶ。環境省のレッドリストの絶滅危惧ⅠA類に指定されている。
シマタレクチベラ,サンゴ礁の砂場で口から砂を吸いこみ、えさをこし分けてから再びはき出しているのをときおり見かける。底生小動物を捕食する。唇は厚く体側には4～5本の黒色横帯がある。海外では体長70センチメートルの記録もあるくらい大きくなるベラだが国内では30センチメートルくらいまで。
