title,doc
うんが【運河】,船の航行(こうこう）のために人工的(じんこうてき）につくった水路。船の航行(こうこう）のほか，かんがい・給水(きゅうすい）・排水(はいすい）などの目的(もくてき）のためにつくったものをいうこともある。航行(こうこう）用の運河(うんが）は管理(かんり）の上から内国運河(うんが）・国際運河(こくさいうんが），形式の上から水平式運河(うんが）・こう門式運河(うんが）に分けられる。
うんかい【雲海】,高い山や飛行機(ひこうき）から見たとき，雲の上面が，広い範囲(はんい）にわたって波のある海面のように見えるもの。
エアコン,エア＝コンディショナの略(りゃく）。空気調和装置(そうち）。建物(たてもの）内部の空気の温度・湿度(しつど）を調節(ちょうせつ）したり，ちり・ほこり・花粉(かふん）・細菌(さいきん）・有毒(ゆうどく）ガスなどを排除(はいじょ）したりして，空気を清浄(せいじょう）にたもつ。◇家庭用の冷暖房(れいだんぼう）には，ちり・ほこりなどの除去(じょきょ）フィルターや電気集塵装置(しゅうじんそうち）が付加(ふか）したヒートポンプ方式のインバータ＝エアコンがよく利用(りよう）される。
えい,イネ科植物の花の部分を構成(こうせい）する包葉(ほうよう）の総称(そうしょう）。イネでは花の柄(え）の先端(せんたん）に小さな2枚(まい）の包(ほう）えい（護(ご）えい）があり，外側(がわ）のものを第1包(ほう）えい（外包(がいほう）えい），内側(がわ）のものを第2包(ほう）えい（内包(ないほう）えい）という。包(ほう）えいのすぐ上に大きな2枚(まい）の花えいがあり，外側(がわ）のものを外えい，内側(がわ）のものを内えいという。
エイ【〈,体がうすくて，えら穴(あな）が腹面(ふくめん）にある軟骨魚類(なんこつぎょるい）。底生(ていせい）生活をするため，ふん水孔(すいこう）が大きくなり，底(そこ）にすむ貝類(るい）などを食べるので歯の先端(せんたん）が平たい。シビレエイやガンギエイには発電器(はつでんき）が，アカエイには尾部(びぶ）のとげに毒腺(どくせん）がある。
えいが【映画】,フィルムにつづけてうつした写真を，映写機(えいしゃき）でスクリーン上にうつしだし，視覚(しかく）の残像(ざんぞう）などを利用(りよう）して，連続(れんぞく）の動きを再現(さいげん）するもの。両縁(りょうえん）に送り穴(あな）のある35mm幅(はば）のフィルムを使う映画(えいが）や70mmのフィルムを使った大型(おおがた）の迫力(はくりょく）ある映画(えいが）があり，第二次世界大戦(たいせん）後，しばらく最盛(さいせい）期がつづいた。しかし，テレビの普及(ふきゅう）などによって観客(かんきゃく）が減少(げんしょう）して斜陽産業(しゃようさんぎょう）となり，今は再生(さいせい）への模索(もさく）がつづいている。
えき【駅】,(1)古代の日本で，おもな交通路におかれ，公私(こうし）の旅行のため，駅馬や役夫を提供(ていきょう）した場所。(2)明治(めいじ）時代以降(いこう），列車を停止(ていし）させ，旅客・貨物(かもつ）などのとりあつかいのために常時(じょうじ）使われる場所，停車(ていしゃ）場。現在(げんざい）の鉄道の駅は，その業務(ぎょうむ）によって，旅客と貨物(かもつ）をとりあつかう普通(ふつう）駅，主として旅客をあつかう旅客駅，主として貨物(かもつ）をあつかう貨物(かもつ）駅に分類(ぶんるい）される。
えだ【枝】,茎(くき）（幹(みき））の分かれたもの。内部のつくりなどは茎(くき）（幹(みき））とまったく同じで，水や養分(ようぶん）を通し，葉や花をつける。カラタチ・サイカチなどのように針状(はりじょう）になるもの，ナギイカダのように葉状(ようじょう）になるものなどもある。 針(はり）のようになった枝(えだ）を茎針(けいしん），葉のようになった枝(えだ）を葉状茎(ようじょうけい）といい，これらは変態(へんたい）の一例(いちれい）である。
えだまめ【枝豆】,ダイズの未熟(みじゅく）な豆（種子(しゅし））を食用にするためにとったもの。生育適温(てきおん）は25℃ぐらいで，短日性(せい）であるが，品種(ひんしゅ）の間でちがいがある。4〜7月に種(たね）まきし，7〜10月にとりいれる。
エーデルワイス,ヨーロッパアルプスの名花として珍重(ちんちょう）される多年草。別名(べつめい）セイヨウウスユキソウ。高山の岩石地に生え，全体に白い綿毛(わたげ）を密生(みっせい）する。茎(くき）の先に7〜9個(こ）の頭状花(とうじょうか）が密(みつ）に集まってつき，その下に白い毛をかぶった数個(こ）の包葉(ほうよう）が星状(ほしじょう）にならぶ。日本の植物では，ハヤチネウスユキソウがいちばん似(に）ている。高さ：10〜30cm。原産(げんさん）地：ピレネー・アルプス・ヒマラヤ山脈(さんみゃく）。（被子植物(ひししょくぶつ） キク目(もく） キク科(か））
エヌきょく【Ｎ極】,棒磁石(ぼうじしゃく）を糸などで水平につるしたときに，地球の北のほうをさす端(はし）をN極(きょく）という。S極(きょく） N極(きょく）を磁力線(じりょくせん）のでる極(きょく）と約束(やくそく）する。
エネルギー,仕事をすることができる能力(のうりょく）のこと。エネルギーの量(りょう）はどれだけ仕事ができるかで表し，単位(たんい）はジュール（J）。たとえば，まいたぜんまいじかけのおもちゃの，まいたぜんまいは，おもちゃを動かすことができる。また，ダムの水は，発電機(き）の水車をまわすことができる。このように，まいたぜんまいやダムの水は，他の物体にはたらきかけ，変化(へんか）をあたえる能力(のうりょく），すなわちエネルギーをもっている。すべてのエネルギーは，たがいに移(うつ）りかわることができる。たとえば，太陽の放射(ほうしゃ）による熱(ねつ）エネルギーで水は蒸発(じょうはつ）し，それが雨となってふり，水の位置(いち）エネルギーとしてダムにたくわえられ，さらに発電機(き）によって電気のエネルギーに変換(へんかん）される。変換(へんかん）されたエネルギーとしてもっとも利用(りよう）されている電気エネルギーは，家庭や工場で光や熱(ねつ）や運動エネルギーとなり，けい光灯(こうとう）や電球の照明(しょうめい）に，トースターやヒーターなどの熱源(ねつげん）に，また，新幹線(しんかんせん）や電車の動力として利用(りよう）されている。〔エネルギーの種類(しゅるい）〕 エネルギーの種類(しゅるい）には，高い所などにある物体がもつ位置(いち）エネルギー，運動する物体がもつ運動エネルギー，化学変化(へんか）により得(え）られる化学エネルギー，高温の物体がもつ熱(ねつ）エネルギー，光のもつ光エネルギー，帯電(たいでん）した物体や電流がもつ電気エネルギー，放射性物質(ほうしゃせいぶっしつ）のウランが核分裂(かくぶんれつ）するときや水素(すいそ）が核融合(かくゆうごう）するときに発生させる原子力エネルギーなどがある。〔新しいエネルギー開発〕 人類(じんるい）が産業革命(さんぎょうかくめい）後から大量(たいりょう）に利用(りよう）してきたおもなエネルギー資源(しげん）には，石油・石炭・天然(てんねん）ガスなどがあるが，これらの資源(しげん）は化石燃料(ねんりょう）とよばれ，その量(りょう）にかぎりがあることが明らかになっている。このままのペースで消費(しょうひ）を続(つづ）けると石油は約(やく）46年，石炭は約(やく）119年，天然(てんねん）ガスは約(やく）63年ほどで採(と）りつくされてしまう（BP／statistical Review of World Energy 2010による）。そのため，枯渇(こかつ）することのない自然(しぜん）エネルギーや新エネルギーの開発と利用(りよう）が急がれている。
エビ【〈蝦・海老〉】,節足動物(せっそくどうぶつ） 甲殻類(こうかくるい） エビ目 エビ亜目(あもく）に属(ぞく）する動物をいう。クルマエビのような泳ぐ型(かた）とイセエビのような歩く型(かた）があるが，いずれも頭胸部(とうきょうぶ）と腹部(ふくぶ）からなる。淡水(たんすい）・汽水・海水のいたるところにみられ，海では潮間帯(ちょうかんたい）から深海にまですむ。2500種以上(しゅいじょう）が知られている。
えほん【絵本】,絵を中心にした，子ども向けの本。小学校の低(てい）学年の段階(だんかい）では，絵本ややさしい物語を使っての「読み聞かせ」の活動がさかん。また，低(てい）学年・中学年の子どもが行う活動に「かんたんな絵本作り」がある。
えま【絵馬】,願(ねが）いごとや感謝(かんしゃ）の心を表すために，神社や寺に奉納(ほうのう）する板絵。本来は，生きた馬を奉納(ほうのう）したのを絵馬に代えたことが起源(きげん）。したがって，馬の絵がらが多いが，ほかに干支(えと）の動物，植物，天狗(てんぐ），日の出，富士(ふじ）山などもある。
えら,水生動物がもっている呼吸器官(こきゅうきかん）。ふつう魚類(るい）のものをさすが，脊椎(せきつい）動物では魚類(るい）のほか両生類(りょうせいるい）の幼生(ようせい）がもっており，無脊椎(むせきつい）動物では環形(かんけい）動物や軟体(なんたい）動物，節足動物(せっそくどうぶつ）の一部，原索(げんさく）動物などがもっている。
えん【塩】,酸(さん）の水素(すいそ）原子を金属(きんぞく）原子や陽性(ようせい）の原子団(げんしだん）によって置換(ちかん）した化合物の総称(そうしょう）。酸(さん）とアルカリの中和＊によって，水とともに塩(えん）ができる。また，金属(きんぞく）を酸(さん）にとかすと，水素(すいそ）を発生して塩(えん）ができる。金属(きんぞく）原子の種類(しゅるい）によってナトリウム塩(えん），カリウム塩(えん）などといい，もとの酸(さん）の種類(しゅるい）によって硫酸塩(りゅうさんえん），硝酸塩(しょうさんえん）などという。〔中和によってできる塩(えん）〕 酸(さん）とアルカリをまぜると，中和して，塩(えん）と水ができる。たとえば，塩酸(えんさん）に水酸化(すいさんか）ナトリウム水溶液(すいようえき）をくわえると，塩化(えんか）ナトリウムと水ができる。HCl + NaOH → NaCl + H2Oできた塩化(えんか）ナトリウムは，水溶液(すいようえき）中でナトリウムイオンと塩化(えんか）物イオンになっているが，水を蒸発(じょうはつ）させると，塩化(えんか）ナトリウムの結晶(けっしょう）ができる。〔酸(さん）と金属(きんぞく）からできる塩(えん）〕 金属(きんぞく）を酸(さん）にとかすと，塩(えん）ができる。たとえば，塩酸(えんさん）の中に亜鉛(あえん）を入れると，水素(すいそ）を発生して塩化亜鉛(えんかあえん）ができる。Zn + 2HCl → ZnCl2 + H2この化学反応(はんのう）式から，塩化亜鉛(えんかあえん）は，塩酸(えんさん）の水素(すいそ）原子が金属(きんぞく）の亜鉛(あえん）でおきかえられてできた塩(えん）であることがわかる。〔アルカリと金属(きんぞく）からできる塩(えん）〕 金属(きんぞく）のなかには，アルカリと反応(はんのう）して塩(えん）をつくるものがある。たとえば，水酸化(すいさんか）ナトリウム水溶液(すいようえき）の中に，アルミニウムを入れると，アルミン酸(さん）ナトリウムという塩(えん）ができる。2Al + 2NaOH + 2H2O → 2NaAlO2 + 3H2 食塩(しょくえん）（塩化(えんか）ナトリウムNaCl）も塩(えん）の一種(いっしゅ）である。
エンジン,熱(ねつ）エネルギーを機械(きかい）エネルギーにかえて仕事をさせる装置(そうち）。熱機関(ねつきかん）をいう。熱機関(ねつきかん）には蒸気機関(じょうききかん）（主として蒸気機関車(じょうききかんしゃ）），蒸気(じょうき）タービン（船・発電用など），内燃機関(ないねんきかん）（自動車・飛行機(ひこうき）などのガソリン機関(きかん），バス・気動車などのディーゼル機関(きかん）），ガスタービン（船・飛行機(ひこうき）・発電用）などがある。
えんしんりょく【遠心力】,円運動をしている座標系(ざひょうけい）のなかで，物体にはたらく見かけの力。自動車に乗っている人は，車が急にカーブすると，車が曲がったのと反対の向きにおされるような感じがする。このとき，カーブする車そのものを回転座標系(ざひょうけい）とみると，カーブの中心から人を遠ざけようとする遠心力がはたらいたと考えることができる。 自転する地球上の静止(せいし）する物体にも遠心力がはたらき，この遠心力と地球の引力の合力が重力となる。
オアシス,砂漠(さばく）の中で，水が得(え）られ，植物が育つところ。大きなオアシスでは集落ができ，農耕(のうこう）も行われ，隊商(たいしょう）の休息地・交易(こうえき）地となる。中国北西部のタリム盆地(ぼんち）周辺(しゅうへん）などのように地下水がわきでる泉(いずみ）のまわりのオアシス，ナイル川やチグリス川・ユーフラテス川のように山地を水源(すいげん）として流れる川（外来河川(かせん））の沿岸(えんがん）のオアシス，オーストラリアの大鑽井盆地(だいさんせいぼんち）などのように掘(ほ）りぬき井戸(いど）によるオアシスなど，さまざまなオアシスがある。〔オアシス農業〕 オアシスの水をかんがい用水として，農地にひいて農業を行う。小麦・ナツメヤシ・野菜(やさい）・綿花(めんか）などを栽培(さいばい）する。
オオサンショウウオ,最大(さいだい）のサンショウウオとして世界的(せかいてき）に有名。別名(べつめい）ハンザキ。日本に固有(こゆう）のもので，特別天然記念物(とくべつてんねんきねんぶつ）に指定されている。一生水中にすむ両生類(りょうせいるい）。きれいな谷川の岸辺(きしべ）に穴(あな）をほってすみ，夜，穴(あな）から出てえさをあさる。どん欲(よく）で動物質(しつ）のものならなんでも食べる。体長(たいちょう）：50〜150cm。分布(ぶんぷ）：本州の中部以南，九州・中国・四国などにわたり，岐阜(ぎふ）県以西(いせい）・三重(みえ）県・広島(ひろしま）県・岡山(おかやま）県・島根(しまね）県・鳥取(とっとり）県など。その他諸(しょ）地方からも知られているが，これは人為的(じんいてき）な分布(ぶんぷ）かもしれない。（両生類(りょうせいるい） サンショウウオ目 オオサンショウウオ科）
オカリナ,素朴(そぼく）な音色を出す，陶土(とうど）などでつくられた吹奏楽器(すいそうがっき）。この種(しゅ）の楽器は古くからあったが，現在(げんざい）のものは19世紀末(せいきまつ），イタリアのドナッティが考案(こうあん）した。指あなは8〜10個(こ）あり，中央の凸部(とつぶ）にあいている歌口から息をふきこむ。
オクラ,開花後7〜10日のわかい果実(かじつ）を食用にする野菜(やさい）。生育適温(てきおん）は25〜30℃で暑さに強い。春まきすると，夏から秋までとり入れることができる。高さ：45〜180cm。原産(げんさん）地：アフリカ北東部。（被子植物(ひししょくぶつ） アオイ目(もく） アオイ科(か））
オーケストラ,管弦楽(かんげんがく）および管弦楽団(かんげんがくだん）と訳(やく）される。管楽器(かんがっき）・弦楽器(げんがっき）・打楽器(だがっき）など各種(かくしゅ）の楽器(がっき）を組み合わせた大規模(きぼ）な合奏(がっそう），またはその演奏団体(えんそうだんたい）である管弦楽団(かんげんがくだん）をいう。管弦楽団(かんげんがくだん）の編成(へんせい）は，17世紀(せいき）ごろは20〜30人の小編成(へんせい）であったが，古典派(こてんは）時代には木管楽器(もっかんがっき）の使用数をもとに2管編成(かんへんせい）（40人ぐらい），さらにロマン派(は）時代になると3管(かん）または4管編成(かんへんせい）（60〜100人くらい）となり，現在(げんざい）にいたっている。
オジギソウ,春まきの一年草または宿根草。葉や葉柄(ようへい）が刺激(しげき）を受けると，次々に折(お）りたたみ，またもとにもどる。花だん・鉢(はち）植え用とされる。花期：7〜8月。高さ：20〜30cm。原産(げんさん）地：熱帯(ねったい）アメリカ。（被子植物(ひししょくぶつ） マメ目(もく） マメ科(か））
オゾンそう【オゾン層】,大気の成層圏(せいそうけん）にあって，オゾンを多くふくんでいる層(そう）。〔オゾン層(そう）の成因(せいいん）と働(はたら）き〕 オゾン層(そう）の高度は10〜50kmの範囲(はんい）であるが，とくに20〜25km付近(ふきん）が最(もっと）も多い。オゾン（O3）は，太陽からの紫外線(しがいせん）によって大気中の酸素(さんそ）（O2）が化学変化(へんか）をおこして生じたものである。オゾンは一方で分解(ぶんかい）して酸素(さんそ）になるので，その量(りょう）はほぼ一定と考えられている。オゾンが生成(せいせい）・分解(かい）するとき熱(ねつ）を発生するため，成層圏(せいそうけん）上部が高温になっている。オゾン層(そう）は太陽からの有害(ゆうがい）な紫外線(しがいせん）を吸収(きゅうしゅう）し，地球上の生物をまもる役割(やくわり）をはたしている。
おたまじゃくし,カエルの幼生(ようせい）のこと。尾(お）は胴(どう）の長さの1．5〜2倍あり，筋肉(きんにく）がよく発達(はったつ）していて，この尾(お）を使って水中を泳ぐ。全体の形・色，尾(お）の形などはカエルの種類(しゅるい）によってちがう。ふつう水中の植物質(しつ）を主食として育ち，腸(ちょう）の長さは体長の2〜3倍ある。しだいに四肢(しし）が発達(はったつ）し，尾(お）がなくなって変態(へんたい）を終わる。 イモリ・サンショウウオなどの幼生(ようせい）も似(に）た形であるが，変態(へんたい）が終わっても尾(お）がなくならない。
オットセイ,大型(おおがた）の海生の哺乳(ほにゅう）動物。5〜6月の繁殖(はんしょく）期以外(いがい）の時期は，海を回遊してすごしている。繁殖(はんしょく）期には北方の小島に何十万と群(む）れ集まり，ハレムを形成(けいせい）する。15〜20℃の水温をこのみ，暑さに弱い。体長(たいちょう）：雄(おす）1．8〜2．5m，雌(めす）1．3〜1．7m。分布(ぶんぷ）：プリビロフ諸島(しょとう）・コマンドル諸島(しょとう）・海豹(チュレニ）島。（哺乳類(ほにゅうるい） ネコ目 アシカ科） 毛皮が優良(ゆうりょう）なために乱獲(らんかく）され，一時は数が減少(げんしょう）したが，現在(げんざい）は国際協定(こくさいきょうてい）で捕獲(ほかく）数を定め，保護(ほご）されている。
オートバイ,小型(こがた）のガソリン機関(きかん）をそなえた2輪(りん）の自動車。エンジンの小さい，自転車に近い感じのものを原動機付(げんどうきつき）（原付(げんつき））自転車・モペット・モーターバイクなどとよんで区別(くべつ）することもある。エンジンは単(たん）シリンダー50cc級から750cc，1200cc級の重量(じゅうりょう）車まである。◇autobicycleの略(りゃく）。
オニヤンマ,日本産(さん）では最大(さいだい）のトンボ。ヤンマの一種(いっしゅ）。4〜11月(がつ），低山地(ていざんち）・山地の渓流(けいりゅう）より発生し，平地・山地の路上や空き地・渓流(けいりゅう）などの上空を飛(と）ぶ。体長(たいちょう）：82〜114mm。見(み）られる時期(じき）：4〜11月(がつ）。分布(ぶんぷ）：北海道(ほっかいどう）〜九州(きゅうしゅう）・奄美大島(あまみおおしま）・沖縄島(おきなわじま）。（昆虫類(こんちゅうるい） トンボ目(もく） オニヤンマ科(か））
オーボエ,木管楽器(もっかんがっき）の一種(いっしゅ）。2枚(まい）のリード（振動弁(しんどうべん））を歌口にした円すい形のたて笛で，哀調(あいちょう）をおびた音色をもつ。管弦楽(かんげんがく）では旋律(せんりつ）にも和音的(わおんてき）にも重要視(じゅうようし）されており，音高にくるいが少ないので，合奏(がっそう）ではこの「イ(・）」（一点イ音）に全楽器(がっき）を合わせる習慣(しゅうかん）になっている。
おもちゃ,子どもの遊びに使われる道具。がん具ともいう。もとは「手にもって遊ぶもの」という意味から，「もちあそび」などとよばれ，それが変化(へんか）して「おもちゃ」になった。人間にとっておもちゃは欠(か）かすことができないもので，世界のどこの国にも，その国の生活習慣(しゅうかん）や産物(さんぶつ）に根ざしたおもちゃがある。昔は身のまわりにあるものを材料(ざいりょう）にした手作りのものが多かった。それらは，いまも郷土(きょうど）がん具としてのこっている。明治(めいじ）時代にはいって，金属製(きんぞくせい）のおもちゃが出まわり，セルロイド製(せい）も多くなった。第二次世界大戦(たいせん）後，プラスチック製(せい）おもちゃが登場し，もえにくい，こわれにくい，色づけがしやすい，などの点から，めざましい発展(はってん）をとげた。1980年代にはいると，テレビゲーム機(き）など電子化されたおもちゃが多くなり，おもちゃのイメージが一変(いっぺん）した。おもちゃは，子どもの心身の発達(はったつ）と深い関係(かんけい）があり，幼児(ようじ）教育という点からも，重要(じゅうよう）な役割(やくわり）をはたしている。
オランウータン,類人猿(るいじんえん）の一種(いっしゅ）。古くはショウジョウの名でよばれていた。スマトラ・カリマンタンの海岸沿(ぞ）いの森林に生活する，東南アジアでは最大(さいだい）のサル。体長(たいちょう）：78〜97cm，体重47〜77kg。食物は野生の果実(かじつ）や木の葉・たけのこなど完全(かんぜん）な植物性(せい）のもの。高い木の枝(えだ）にがんじょうな巣(す）をつくり，夜はその中でねむる。オランウータンとはマレー語で「森の人」の意味。最近(さいきん），カリマンタンのボルネオオランウータンと，スマトラのスマトラオランウータンの2種(しゅ）に分けられた。分布(ぶんぷ）：スマトラ・カリマンタン。（哺乳類(ほにゅうるい） サル目 ヒト科）
オリオンざ【オリオン座】,冬に南東の空に見える星座(せいざ）。午後8時における見え方をたどると，12月上旬(じょうじゅん）東から三つ星を縦(たて）にしてのぼってくる。1月，2月になると，三つ星はほぼ横にならんで南の中空にかかり，5月初(はじ）めに西に消える。有名な三つ星はともに2等星，それをはさんで東に赤い変光(へんこう）星（極大(きょくだい）等級0．4等）のベテルギウス（α(アルファ）星），西に青白い0．1等のリゲル（β(ベータ）星）があり，三つ星の先方やや北よりに1．6等のベラトリックス（γ(ガンマ）星）がある。また，双眼鏡(そうがんきょう）でたいへん美しく見えるオリオン大星雲(せいうん）がある。◇名はギリシャ神話の巨人(きょじん）の狩人(かりゅうど）に由来。
オリーブ,中近東原産(げんさん）の果樹(かじゅ）で，地中海沿岸諸国(えんがんしょこく）に多い。日本では香川(かがわ）県，岡山(おかやま）県などで栽培(さいばい）されている。常緑(じょうりょく）高木で10m以上(いじょう）になる。生食はせず，オリーブ油をしぼるか，塩漬(しおづ）けにしてピクルスをつくる。（被子植物(ひししょくぶつ） シソ目(もく） モクセイ科(か）） 栽培(さいばい）は地中海性気候(せいきこう）の土地が最(もっと）も適(てき）している。
オルガン,空気の送風によって音を出す楽器(がっき）で，楽器(がっき）中最大(さいだい）の規模(きぼ）をもつ。わが国ではオルガンといえば，ふつうリードオルガンをさすが，本来はパイプオルガンのこと。発音体はパイプで，木管(もっかん）の開閉(かいへい）2種(しゅ）と金管(きんかん）（スズを主とする合金）およびリード管(かん）の4種(しゅ）がふつうである。現代(げんだい）のオルガンでは電気モーターで送風するものが普及(ふきゅう）している。けん盤(ばん）は5オクターブが主であるが，大オルガンは9オクターブに近いものもある。
オレンジ,ミカン科の常緑(じょうりょく）高木の果樹(かじゅ）。別名(べつめい）アマダイダイ。多くの品種(ひんしゅ）が熱帯(ねったい）・亜熱帯(あねったい）地方で栽培(さいばい）されている。日本では，暖地(だんち）でつくられ，おもな品種(ひんしゅ）には，バレンシア，福原(ふくはら）オレンジがある。果実(かじつ）の先端(せんたん）に，へそのある品種(ひんしゅ）はネーブルという。花期：5月。原産(げんさん）地：インド。（被子植物(ひししょくぶつ） ムクロジ目(もく） ミカン科(か））
オーロラ,北極(ほっきょく）・南極(なんきょく）地方のひじょうに高い上空にときどき見られる発光現象(げんしょう）。極光(きょっこう）ともいう。出現(しゅつげん）するのは電離層(でんりそう）の地上100kmくらいのところで，色はうすく，白・赤・緑などで，ときには満月(まんげつ）より明るくなることもある。形は弧状(こじょう）・帯状(おびじょう）・線状(せんじょう）・カーテン状(じょう）などまちまちであるが，つねに一定の形を保持(ほじ）することはない。◇オーロラは高緯度(いど）の60〜70度付近(ふきん）の帯状(おびじょう）の地域(ちいき）でよく見られるので，この地域(ちいき）をオーロラ帯(たい）という。 太陽の表面の爆発(ばくはつ）によって放出された荷電粒子(りゅうし）が，電離層(でんりそう）の中の酸素(さんそ）や窒素(ちっそ）などの原子や分子にぶつかって発光する現象(げんしょう）である。
おんしつこうかガス【温室効果ガス】,地表から放出される赤外線を吸収(きゅうしゅう）しやすく，地球の温暖(おんだん）化に関係(かんけい）する大気中の気体。温暖(おんだん）化ガスともいう。二酸化炭素(にさんかたんそ）・メタン・亜酸化窒素(あさんかちっそ）（一酸化窒素(いっさんかちっそ））・フロン・代替(だいたい）フロンなどをさすが，温暖(おんだん）化にかかわる度合いは，二酸化炭素(にさんかたんそ）が50％以上(いじょう）をしめる。
おんせん【温泉】,地下の熱(ねつ）であたためられた地下水が，地表にあらわれたもの。日本の温泉法(おんせんほう）では，泉源(せんげん）での温度が25℃以上(いじょう）であるか，無機(むき）化学物質(ぶっしつ）を多くとかしこんでいるものを温泉(おんせん）と定義(ていぎ）している。火山地帯(ちたい）に多く，その成因(せいいん）によって化学的成分(かがくてきせいぶん）・泉温(せんおん）・色・沈殿(ちんでん）物などに違(ちが）いができる。◇古くから，医療(いりょう）や浴用(よくよう）などに利用(りよう）されている。
おんどけい【温度計】,温度の変化(へんか）にともなう物理現象(げんしょう）を利用(りよう）して，温度が測定(そくてい）できるようにした計器(けいき）。温度計に用いられる物のおもな現象(げんしょう）は，（1）液体(えきたい）の熱膨張(ねつぼうちょう）（水銀温度計など），（2）気体の圧力(あつりょく）または体積(たいせき）の変化(へんか）（気体温度計），（3）固体(こたい）の熱膨張(ねつぼうちょう）（バイメタル温度計），（4）電気抵抗(ていこう）の変化(へんか）（抵抗(ていこう）温度計），（5）熱(ねつ）起電力（熱電対(ねつでんつい）温度計），（6）熱放射(ねつほうしゃ）の変化(へんか）（光高温計）などである。
おんぷ【音符】,音楽に使われる音の長さの割合(わりあい）を表す記号。五線上に置(お）かれた位置(いち）によって，音の高さを表す。全音符(ぜんおんぷ），二分音符(にぶおんぷ），四分音符(しぶおんぷ），八分音符(はちぶおんぷ），十六分音符(じゅうろくぶおんぷ）などがある。
カ【〈蚊〉】,ハエ目(もく） カ科(か）とその近縁(きんえん）のフサカ科(か）・ホソカ科(か）に属(ぞく）する昆虫(こんちゅう）の総称(そうしょう）。カ科の成虫(せいちゅう）のめすは，産卵(さんらん）のためにヒトや家畜(かちく）の血をすうが，おすは血をすわない。ただし，チカイエカのめすは血をすわなくても産卵(さんらん）する。ハマダラカ・オオカ・イエカなどの族に分けられ，マラリア・フィラリア症(しょう）・日本脳炎(のうえん）などをなかだちする昆虫(こんちゅう）として有名な種類(しゅるい）をふくんでいる。幼虫(ようちゅう）（ぼうふら）は水生でいろいろな水域(すいいき）にすむ。 さなぎは食物はとらないが，運動する。2本の呼吸管(こきゅうかん）が，おにの角状(つのじょう）なので「おにぼうふら」とよばれている。
かい【貝】,軟体(なんたい）動物のうち，ヒザラガイ綱(こう）（多板類(たばんるい））・ニマイガイ綱(こう）（おの足類(るい））・ツノガイ綱(こう）（掘足類(ほりあしるい））・マキガイ綱(こう）（腹足類(ふくそくるい））のなかで，石灰質(せっかいしつ）の殻(から）をもつなかまの総称(そうしょう）。広い意味では，それらのうちでも殻(から）をもたなかったり，退化的(たいかてき）なものもふくみ，軟体(なんたい）動物全体をさすこともある。またイカ綱(こう）（頭足類(るい））のうち，まいた殻(から）をもつオウムガイ科やフネダコ科のものも，貝と名がついていることがある。〔貝の変態〕 成体(せいたい）は左右相称(そうしょう）で，水底(すいてい）で生活するものが多いが，卵(たまご）からかえった幼生(ようせい）はトロコフォラとよばれ，球卵(きゅうらん）形で水中を遊泳する。これがやがてベリジャー幼生(ようせい）となり，足が発達(はったつ）してくると水底(すいてい）で生活するようになって幼貝(ようかい）となる。
かいきげっしょく【皆既月食】,地球の影(かげ）の本影(ほんえい）の中に月が完全(かんぜん）に入ってしまうことによっておこる月食。月が本影(ほんえい）に外接(がいせつ）したときを月食の始め，内接(ないせつ）したときを皆既(かいき）月食の始め，本影(ほんえい）から出ようとして内接(ないせつ）したときを皆既(かいき）月食の終わり，本影(ほんえい）からすっかり出るときを月食の終わりという。月食(げっしょく）
かいきにっしょく【皆既日食】,日食のうち，太陽面が月に完全(かんぜん）にかくされる場合をいう。太陽と地球の間に月が完全(かんぜん）に入りこんだときおこる日食を中心食といい，そのとき太陽の視半径(しはんけい）より月の視半径(しはんけい）のほうが大きいと皆既(かいき）日食となり，逆(ぎゃく）のときは金環食(きんかんしょく）となる。皆既(かいき）日食には，欠(か）けはじめ，皆既(かいき）の始め，皆既(かいき）の終わり（生光），日食の終わり（復円(ふくえん））の4種(しゅ）の状態(じょうたい）がある。◇皆既(かいき）日食では太陽の光球が完全(かんぜん）にかくれるので，とくにコロナの研究には絶好(ぜっこう）の機会(きかい）である。日食(にっしょく）
