title,doc
写真館経営,写真撮影の設備を持ち、婚礼、お宮参り、七五三、成人式、見合い写真などさまざまな記念写真を撮影する。またパスポート用などの証明写真撮影、持ち込まれたネガの現像なども行う。特に資格は必要ないが、写真撮影の知識と技術、経験は必要。撮影スタジオ、撮影機材、背景バック、撮影用の衣装などのセッティングなど設備投資にお金がかかるため、家業の写真館を継ぐ人が大半だ。
司法書士,個人やさまざまな会社が、法務局や裁判所に提出しなければならない書類を代行して作成し手続きを行う。たとえば、土地や建物などの不動産を売買したり相続したとき、登記名義変更の書類をつくり、所有権移転登記手続きを代行する。また、検察庁に提出する訴訟や調停の書類をそろえるのも仕事だ。人びとが日々の生活のなかで、法律の知識を必要とする場面に直面したとき、難解な法律をわかりやすくひもとき、最善の策を導きだす、いわば「街の法律家」である。司法書士になるためには、法務省が実施する司法書士試験に合格し、司法書士会に所属する必要がある。試験は年齢、学歴、性別に関係なく、誰でも受験できる。専門学校や通信教育など、受験に向けての勉強の場はいくつかあるが、司法書士事務や司法書士アシスタント、司法調査士として事務所に勤め、資格の獲得を目指すのもひとつの手だ。
視能訓練士,両眼視機能に障害を持つ人に対して、検査や矯正訓練を通じて、機能を回復させていく。回復までには時間がかかり、長期的な展望に立って、患者を励ましながら訓練にあたっていかなければならない。そのため、この仕事は、忍耐強く、目標に向かってコツコツと仕事ができる人に向いている。職場は総合病院や大学病院など。視能訓練士は国家資格であり、受験資格は視能訓練士養成所を卒業していること。あるいは大学で臨床心理や視覚生理学など一定の科目を2年以上学んでいれば、その後1年間養成所で学ぶだけでよい。現在の視能訓練士はおよそ5000名。高齢化が進み、こうした視覚障害を持つ人が増加しているなか、視能訓練士の数は絶対的に足りないとされている。これから将来有望な仕事のひとつだ。なお、現在は90％以上が女性となっている。
シナリオライター,映画、テレビドラマ、舞台などの脚本を書く。映画なら映画と決めて、特定の分野でだけ活躍している人もいるが、最初は映画監督を目指していたがテレビの仕事をするようになった人、テレビドラマが話題となり映画に進出する人、などもいる。これらのなかで比較的に職業として成立しやすいテレビドラマのシナリオについていうと、自分の書きたいドラマを書けるということはかなり少なくなってきている。視聴率が重視されるのはもちろんだが、たとえば企画そのものより出演者のスケジュールが優先されるなど、制約は多い。報酬はキャリアと知名度によりかなり差がある。シナリオスクールに通ってプロのシナリオライターの講師に見出されたり、シナリオ募集コンテストで優勝するなどの正統的なデビューもあるが、テレビや映画の制作会社でさまざまな仕事をした後にシナリオを書き始める人のほうが一般的だという。
シナリオデベロッパー,シナリオを吟味して、実際に映画に使うシナリオに「開発」していく。日本では監督やプロデューサーが行うことが多いが、ハリウッドには専門家がいる。いずれにしても、物語、台詞、登場人物の人間性などに対する深い洞察力と批判力が不可欠。
漆器,漆工芸は東アジア独特のもので、日本では縄文後期にはすでに漆器が存在していたといわれている。奈良時代には蒔絵（まきえ）のもととなる技術が誕生し、さらに平安時代には遣唐使の廃止後、日本独自の技法が発達していった。安土桃山時代に入ると南蛮文化の到来により、欧風のモチーフを扱う作品も作られるようになった。漆器が海外に輸出されるようになったのも、このころのこと。
質屋,客の持ち物を担保として預かり、査定をして、その品物の価値に見合った金額を貸す。期限内に現金と利子が返却されれば品物を返却するが、実際にはそのまま買い取ることも多い。質屋を営業するには各都道府県の公安委員会から質屋の許可を得ることが必要。質屋が扱う質草（質屋に預ける品物）は、戦後はテレビや冷蔵庫といった家電製品が多かったが、近年ではブランド品や貴金属などの小型の高額商品の買い取りがほとんどとなっている。
詩人,昔から詩を書くことで生活していくのはほとんど無理だったが、今は特にむずかしい。基本的に、詩は象徴的なものだ。言葉のシンプルな組み合わせで、普遍的なものを象徴する。その国が近代化される過程には、戦争や内乱や恐慌など、必ず激動期があり、民族や社会に共通した悲しみや喜び、それにある特定の気分が生まれる。
司書,図書館で働く専門職。図書や雑誌の収集、整理、保存、貸し出しから情報サービスなど一切を担当する。司書資格は、大学、短大で図書館学を履修するか、文部科学大臣認可の大学の養成講座修了でとれる。しかし、図書館で働くには必ずしも司書資格が必要ではなく、個々の図書館の職員採用試験を受けて合格すればいい。そのため、一般には図書館で勤務している人を総称して司書と呼ぶことも多い。本が好きな人にとっては魅力的な職業だが、近年はいろいろな年齢層の図書館利用者が増えているので、その人たちの閲覧相談に親切に対応できる人柄も必要とされる。また、パソコンによる検索システムが普及しているので、パソコン使用は必須。
指揮者,管弦楽団や交響楽団を指揮する。音楽大学の指揮科で学ぶか、海外で個人教授を受ける。あるいは作曲を学んだ後に指揮者になるケースもある。指揮者を職業としている人は、日本中で10人にも満たないかもしれない。日本の交響楽団が外国人の有名な指揮者を招待してコンサートをすることも多いからだ。ひょっとしたら、総理大臣になるより、指揮者として成功するほうがむずかしいかもしれない。音楽と楽器に対する深い理解と敬意、作曲家の意図とアイデアに対する卓越した想像力、そして演奏家たちの才能を引き出すコミュニケーションスキルとカリスマ性、プロデューサーとしてオーケストラを率いる忍耐力と指導力、すべてを備えていなければ指揮者にはなれない。音楽を愛する人にとって、フルオーケストラの指揮は、永遠のあこがれである。
歯科技工士,歯科医師の指示に従い、義歯や矯正装置を作成、修理する専門技術者。2、3年間の養成学校を経て、国家試験に合格しなくてはならない。その後、歯科医院、総合病院、歯科技工所などに就職して働く。ほかにも、歯材メーカーで器材の開発や研究をする、養成機関で教えるといった選択肢もあり、歯科技工所を開設してフリーで働くことも可能だ。また日本の歯科技工士教育は世界でもトップクラスで、現地で基礎教育を行う必要がないので、日本人歯科技工士は海外でも重宝されているという。一般的にはまだ十分に認知されている職業とはいえない部分もあるが、これから本格的な高齢化社会に向けて、歯科技工士への需要は確実に増えていくものと思われる。
歯科衛生士・歯科助手,歯科衛生士は歯科治療において、器材やカルテの管理など歯科医師が診察を行う際の補助をしたり、歯石を取り除くなど虫歯や歯周病にならないための予防処置を行う。また、患者の口の健康を守るための指導も行っている。専門学校、短大で指定された教科を学び、国家試験に合格したのち個人の歯科医院や大学病院、保健所などで働くのが一般的。高齢化が進んでいる最近では、ホームヘルパーの資格を取得し、福祉施設や自宅で寝たきりの生活をしているお年寄りを訪ね、口の中の清掃や義歯の使い方を指導する歯科衛生士も増えている。直接の医療業務をすることはないが、歯科医師が治療を行うにあたってなくてはならない存在であり、需要も少なくない。また、歯科助手も歯科医師の治療補助を行うが、特に資格を持っている必要がない。そのため、歯科助手は歯垢の除去や歯科保健指導など、直接患者の口の中に手を入れる行為はできない。
歯科医師,さまざまな器具や薬品を使って、虫歯や歯周病の治療や歯列矯正など、歯に関わるすべての医療業務を行う。文部科学大臣に認定された6年制の大学を、正規の歯学課程を修めて卒業したうえで歯科医師国家試験に合格し、厚生労働大臣の免許を受けることが必要。その後、数年間の臨床研修を行い、自分の技術に自信が持てるようになってはじめて歯科医業を行う。近年では、単に歯を治療するだけにとどまらず、より歯を美しく見せたいという需要も増加しているなど、歯科治療を取り巻く環境は変わりつつある。また、その技術は日々進歩しており、つねに学習をしようという意欲が不可欠。現在、歯科医師は飽和状態になりつつあるが、信頼に足る歯科医師は多くはない。確かな技術と知識を持って、患者の気持ちになりながら治療を行えることが、歯科医師として成功する重要な要素である。
塩作り職人,1997年に塩の専売法が廃止され、誰でも自由に塩の製造・販売ができるようになった。健康ブームで塩にこだわりを持つ人が増え、ブランド数は全国で1500を超すといわれている。なかでも注目を浴びているのが、海水を天日にさらしたり、煮詰めたりして作った天然塩で、沖縄から北海道までの各地で特色のある塩が作られている。
シェフ,西洋料理のコック長のこと。シェフになるには、10代のうちからレストランの厨房で働くことが一番だ。調理師専門学校を卒業し、学校の紹介で勤務することもあるが、これぞと思うレストランに募集の有無を確認するのがよい。修業時代の給与は少ないのが一般的だが、独立し自分の店を持つオーナーシェフになれば、店の売り上げによって収入も多くなる。料理の腕はもちろんだが、その日の気候や客の好みにあわせた味加減をするなどの細かい気配りも必要。味がよく、店の雰囲気や気遣いがしっかりした店なら、客がついてくる。計画的にやっていけば、若くしてオーナーシェフになることも可能だ。また、最近はシェフを目指す女性も増えている。海外のレストランで働きたい場合でも、まず日本で基礎を学んでおかなければ雇ってもらえないだろう。
山岳救助隊員,険しい山岳をパトロールし、遭難者が出たときは救出にあたる。遭難者を背負って山を降りたり、ヘリコプターを使うこともある。全国には山岳救助の民間組織も多く存在するが、ほとんどは山岳に関係する職業につく人びとのボランティア組織だ。山岳救助を専門職にしたい場合、まず考えられるのは警察官になること。
猿の調教師,ニホンザルに芸を教え、ともに舞台に立ち、芸を披露する。テレビ番組やCMに出演したり、幼稚園や老人ホームなどの福祉施設を訪問し、公演を行うこともある。もちろん猿の日常の世話もするため、住み込みで働くというところも少なくはない。猿に芸を仕込むのは根気のいる作業である。だからこそ、猿が芸をできるようになり舞台で成功すると、非常にうれしいし、練習の成果を出すことができなければ悔しいという。
茶道家,茶道の流派には、裏千家系、表千家系、武者小路千家流のほか、奈良流、利休流、藪内流、肥後古流、織部流など数多くある。茶道は家元制度で成り立っている。茶道家は、流派に入門し、十数段階ある許状と呼ばれる免状を順次取得して道を究めていく。家元はこの許状を発行する権限を持っており、弟子から支払われる免状料が最大の収入源になる。
作曲家,テレビドラマやドキュメンタリー、映画のテーマソング、CFの音楽、またテレビゲームや、歌手に曲を作る。音楽理論の知識や理解が必要なので、音楽大学や専門学校などで専門の教育を受けることが必要。特にテレビゲームの音楽では、コンピュータを使って作曲した後で、MIDIという国際規格のデジタルデータとして納品できる能力が求められる。最近では、テレビゲーム以外でもコンピュータによる作曲が増えている。ただし、当然のことだが、コンピュータの技術と作曲の才能とは別なので、コンピュータが得意だからといって作曲家になれるわけではない。また、レコード会社や原盤制作会社（CD制作を請け負う会社）、それにプロダクションなどのプロデューサーやディレクターのなかには、音楽大学を出て、専門的な知識を持つ人が増えている。彼らが作曲をするケースも増えていて、プロとして作曲だけを行う人は減っているようだ。だが、インターネットやデジタル放送など、新しいメディアの影響もあって、優秀な作曲家の需要がなくなることはない。
作家,13歳から「作家になりたいんですが」と相談を受けたら、「作家は人に残された最後の職業で、本当になろうと思えばいつでもなれるので、とりあえず今はほかのことに目を向けたほうがいいですよ」とアドバイスすべきだろう。医師から作家になった人、教師から作家になった人、新聞記者から作家になった人、編集者から作家になった人、官僚から作家になった人、政治家から作家になった人、科学者から作家になった人、経営者から作家になった人、元犯罪者で服役の後で作家になった人、ギャンブラーから作家になった人、風俗嬢から作家になった人など、「作家への道」は作家の数だけバラエティがあるが、作家から政治家になった人がわずかにいるだけで、その逆はほとんどない。つまり作家から医師や教師になる人はほとんどいない。それは、作家が「一度なったらやめられないおいしい仕事」だからではなく、ほかに転身できない「最後の仕事」だからだ。服役囚でも、入院患者でも、死刑囚でも、亡命者でも、犯罪者でも、引きこもりでも、ホームレスでもできる仕事は作家しかない。作家の条件とはただ1つ、社会に対し、あるいは特定の誰かに対し、伝える必要と価値のある情報を持っているかどうかだ。伝える必要と価値のある情報を持っていて、もう残された生き方は作家しかない、そう思ったときに、作家になればいい。
作詞家,歌の詞を書く。自作自演の歌手が増えたために、需要は減っているように見えるが、テレビのドラマやアニメやCFのテーマソング、新しい童謡、校歌など、歌そのものの数はむしろ増えているので、その重要性は変わっていないという指摘もある。専門学校があるが、歌詞のフォーマットがあるわけではないので、学校を出ればプロの作詞家になれるということではない。メロディをイメージした詞を書いて、レコード会社や原盤制作会社のプロデューサーやディレクターに持ち込むという方法もある。だが、持ち込みで成功する人はきわめて少ない。
作業療法士,病院やリハビリテーションセンター、老人センター、福祉施設などで、いろいろな作業を通じて、患者が失った身体の機能と社会適応能力を回復していく。その「作業」とは、日常生活のなかの動きや園芸、陶芸、工芸、手芸など。日常生活では、食事をしたり、歯を磨いたり、掃除をしたりと、知らず知らずのうちに身体のいろいろな機能を使っている。花や木の世話をすることでは、腕だけでなく足腰の筋力がアップするし、粘土をこねて成形していくことで指や手を細かく動かせるようになっていく。患者の状態や目的に応じて作業を選び、精神面をケアしながら、リハビリテーションを進めていくのが作業療法士の役割である。普通の人にとっては簡単な作業でも、患者にはとても困難で、作業を投げ出すことも多い。決してあきらめずに、優しく対応できるなど、根気と優しさも必要な仕事だ。作業療法士になるためには、養成課程を持つ専門学校や短大などで3年間以上学び、国家試験を受ける。ただしこうした学校を志望する人は年々増えており、狭き門となっている。
左官,土、砂、藁、石灰などのさまざまな材料と水を用いて、壁や土間を作る職人。材料の進歩とともに仕事の内容も多様化している。職業訓練校で学び、工務店などに勤めるのが一般的だが、小規模な事業所が多く、家族経営のところも多い。壁の仕上がりは職人の腕によるところが大きいが、高い技術を持った職人は少なくなりつつあるのが現状である。
サウンドマン（録音技師）,映画撮影の際にダイアローグ・台詞を同時録音し、また周囲の音も録音する。そして、撮影後にアフレコ（アフターレコーディング）と呼ばれる台詞の再録音・整音を行う。最初は、ブームと呼ばれる長いポールの先についたマイクロフォンを、カメラのフレームに入らないギリギリの近さで、俳優に近づけて台詞を拾うという作業から始める。
裁判官,全国各地の裁判所で、民事、刑事、行政、家庭、少年などの訴訟事件を審査し、法律に基づいて判決を下し、国民の権利を守り法秩序を維持する。「すべて裁判官は、その良心に従い独立してその職権を行い、この憲法及び法律にのみ拘束される」と憲法で定められており、ほかのどんな国家機関からも干渉を受けない。法曹資格を取得後、判事補として10年間実務を積んだ後に、裁判官（判事）に任命される。現在約3100人の裁判官が全国の裁判所に勤務しており、うち800人強が判事補である（2003年度統計）。裁判官には厳正中立な法の番人であることが求められており、重い使命が課せられている。今後は裁判の迅速化、専門化に対応するため、特に繁忙な都市部の裁判所を中心に増強が求められている。
コーディネーター,展覧会やイベントの企画で、主催者の目的やテーマに応じて、出典作品や出席者などを選択・調整し、予算やスケジュールなど実務面全体を担当する。職業というより役割なので、資格は必要ないが、学芸員資格や海外の美術館、博物館でキュレーター（学芸専門職）の研修を受けておくと仕事の分野が広がる。フリーランスで催事ごとに契約して働くことが多い。
昆虫採集・飼育用品の制作販売,捕虫網や飼育ケース、エサなどを専門に製作する会社は全国に数社ある。ほとんどが大量生産用の工場を持っていて、製品をペットショップやホームセンターにおろしている。直接、昆虫と接する機会は少ないが、商品開発部などに配属されればつねに昆虫と関わることになるだろう。また、昆虫関連用品の専門店は、全国でも5、6店と少ない。
コンサートプロデューサー,歌手やミュージシャン、オーケストラなどの、ライブコンサート全体を管理し、準備から終了までのすべての責任を負う。コンサートの規模、内容、時期、場所などを考え、予算を出し、概要を決めることから始めて、舞台監督を選び、監督とともに音響、照明の業者・スタッフを決めて、コンサート実施に向けて準備を進める。コンサート制作会社に下働きのアルバイトとして入り、経験を積み上げ、才能が認められてプロデューサーになるというケースがもっとも多い。専門学校にもカリキュラムがあるが、コンサートプロデューサーになるためには、音楽の知識のほかに、何よりも、並はずれたコミュニケーションスキルと交渉力が不可欠である。海外のアーティストを扱う場合は語学も必要となる。
コレペティトゥア,オペラの練習時にピアノの伴奏を行うが（公演時にはオーケストラによる演奏が一般的）、その役割は伴奏だけでなく、オペラ歌手の教師役となり、歌い方や演劇の指導までを行う。音楽大学のピアノ科もしくは伴奏科を卒業し、オペラ団体に所属しながら修業を積むことが多く、指揮者が兼ねることもある。日本ではそれほど認知されていない職業であり、需要も多くはないため、コレペティトゥアとして生計を立てることができているのは一握り。
コピーライター,商品の広告の「キャッチフレーズ」を考える。コピーは、もともとはその商品のことに詳しい売り主、つまりスポンサーが考えるものだった。だが時代とともにそれは広告代理店に外注されるようになり、広告代理店も制作会社に外注するようになっていった。こうした過程で、広告のコピーをつくることを専門とするコピーライターが生まれていった。フリーランスのイメージが強いが、今でも広告代理店や制作会社に所属するコピーライターのほうが数としては多い。80年代の一時期、何人かのスターコピーライターが出現して、職業として非常にもてはやされたこともあったが、企業の宣伝費の抑制傾向とともにそれも落ち着き、現在では広告制作という共同作業の一端を担う技術職、と位置づけられている。だが宣伝をする限りコピーは必要であり、優秀な人材は常に求められている。すぐコピーを書く仕事を与えられるかどうかはともかく、広告代理店や制作会社に入るなどして、制作の現場を知ることから始めるのが一般的だ。
骨董屋（こっとうや）,主に日本や中国、韓国などの骨董品を扱う。何よりも大切なのは、年代物の絵画、陶器、家具などを識別できる能力だ。これはにわか勉強では身につかないので、店主から時間をかけて学び、目利きとなる。はじめは店番をすることが多いので、基本的な接客マナーを持っていなければならない。経験を積むと、骨董品を売りに来る客と交渉し、買い取りの値段を決める仕事をまかされる。
国連職員,国連事務局には1万4000人が、ユニセフのような国連の下部機関やユネスコのような専門機関をすべて含めた広い意味での国連システム全体では6万5000人が働いている。こういった国際機関の職員を国際公務員という。仕事の内容は機関によって異なるが、基本は経済、医療、開発途上国支援などの専門家を中心にした官僚組織。勤務地は世界中に広がっている。各機関の職員の採用は、空席が出たときに随時行われるが、これは国際的な業務について相当なキャリアがある人を対象としたもの。若手職員の採用については、国連事務局が国連職員採用競争試験を行っている。受験資格として「大学卒」「英語かフランス語で仕事をすることが可能」などがあげられているが、実質的には修士以上の学歴と経済、法律などの専門知識、2カ国語以上の外国語の能力が必要といわれている。またこのほかに、外務省が一定期間、各機関の職員として派遣するアソシエート・エキスパートなど派遣制度のようなものもある。
国土地理院で働く,大きく測量と地図の分野がある。測量の分野では、GPS（人工衛星から発信されている電波を受信することで位置を測定するシステム）を利用した電子基準点を全国に整備して観測を行い、地殻変動を監視する。また、数十億光年彼方の準星の電波で1万キロ離れた2点間の距離をミリ単位の誤差で測定する測量技術で、地球規模の測量を行うなど。
国際会議コーディネーター,世界の首脳がそろうような会議からワールドカップ、学会やシンポジウムなど、さまざまな国際的なイベントの、企画から日程や場所の調整、プログラム内容から当日の設営までをセッティングする。海外からの参加者に対応できるレベルの語学力はもちろん必要。主催者側の考えを理解する能力や、どんな事態にも対応できる瞬発力と度胸が求められる。
公務員（一般行政職）,教師や警官といった専門職ではなく、いわゆるお役所で事務的な仕事をする公務員を一般行政職という。国の官公庁で働く国家公務員と、地方自治体の各機関で働く地方公務員に大別される。国家公務員の採用は3種類の試験に分けて行われている。大卒の幹部候補生を想定した国家公務員Ⅰ種、短大、専門学校卒業生を想定した国家公務員Ⅱ種、高校卒業生を想定した国家公務員Ⅲ種。ただし現実にはⅡ種もⅢ種も大学を卒業して受験する人が多い。Ⅰ種合格者は「キャリア」と呼ばれ、特に法的根拠があるわけではないのに圧倒的なスピードで出世をすることで知られている。地方公務員の採用方法などはそれぞれ自治体によって異なる。国家公務員、地方公務員ともに採用数は減少気味で、特に財政難にあえぐ地方自治体の中には年によってまったく採用をしないところも出てきている。自治体の合併や、地方分権がどこまで進むかなどによって、採用動向や仕事の中身も変わってくるはずだ。
公認会計士,企業が年度毎の決算を公表するときに、事前にそれを監査し、会計が公正であることを保証する。監査は、法的に義務づけられており、企業からの依頼を受けて、企業の経営状態を帳簿などの数字データから読み取り、その企業が合法的な会計をしていることを証明すること。公認会計士になるには、2次にわたる国家試験を突破し、会計士補としての体験実習期間をへて、さらに第3次試験に合格しなければならない。そのため公認会計士試験は司法試験に次ぐ難関とされている。資格取得後は監査法人に勤務するのが一般的であるが、一定期間の勤務後に独立して事務所を開設する人も多い。現在、1万5000人ほどの有資格者がいるが、地方自治体も法定監査が義務づけられたほか、企業への情報開示を求める株主も増えてきており、需要は増加の傾向にある。
校正者,雑誌や単行本をつくるときに、原稿を元に組まれた文字校正紙（ゲラ）を、元の原稿と比べながら、誤植また言葉の用法をチェックし、さらに内容のミスを指摘する。技能検定などもあるが、資格は必要ではない。膨大な量の言葉や文章をチェックしていく集中力と体力、原稿内容のチェックのための知識が必要で、疑問が生じた場合はいろいろな種類の辞書、百科事典、またインターネットも活用して、徹底的に言葉と文章と文脈の整合性を追求する。
広告業界で働く,広告業界の会社には、広告に関する業務を総合的に行う広告代理店を中心に、そのうちの特定の分野だけを取り扱う代理店、広告を制作する専門の制作会社などがある。広告代理店における主な仕事には次のようなものがある。営業スポンサーに対してさまざまな企画を提案したり、注文を受けたりする広告代理店の中核業務。たとえば企業がテレビで広告をするような場合でいうと、スポンサー側の窓口となってテレビ局との交渉にあたる。媒体テレビ、ラジオ、新聞、雑誌の4媒体が中心で、扱い高では大半を占める。それぞれの広告をスポンサーに売る際に、媒体側の窓口となってスポンサーとの交渉にあたる。要は同じ会社の営業とコンビとなり、スポンサー・媒体双方と調整していく。SP・マーケティングスポンサーの商品を売るためのさまざまな活動をサポートする。たとえばダイレクトメールをつくって発送したり、店頭でイベントを行ったり、消費者の意識をリサーチする仕事がそれにあたる。制作実際に広告を制作する。映像と紙媒体でも異なるがディレクターやデザイナー、コピーライターといった専門職を社内に置いているところもあるが、一部またはすべてを外部の制作会社やスタッフに外注するケースもある。その他交通広告や折り込みチラシ、スポーツやコンサートなどの冠イベント、最近ではインターネットでの広告など新しい広告媒体も増えている。企業の広告活動には何らかの形で広告代理店が関与しており、担当している人間がいる。広告代理店についていうと、大手・中堅を問わず、ここ数年で淘汰や合併が相次いでおり、今後も再編が進むと見られている。またこうした総合的な代理店のほか、マーケティングリサーチだけ、PRだけというように、ある特定の仕事に特化した広告会社も多い。就職先として人気の高い業界だが、極端な労働集約型産業だけに、拘束される時間が長いのが特徴。 バブルの時代にはあった、遊ぶのが仕事のようなイメージは過去のものになりつつある。なおほとんどの広告代理店は社員を一括して採用するため、制作を希望しても営業に回されるなんてことはザラにある。それを嫌って最初から制作会社を目指す人もいる。
航空整備士,航空機を安全に運航させるために、高度に精密化した機体を構成する何万という部品の精度・性能が正しく機能しているかを点検保守する。工具による手作業もあれば、防塵装置を施した清浄室で行うコンピュータ装置の保守整備まで、多種多様に分かれている。放射線透視や通電処理で目に見えないヒビなどの検査も行う。燃料やオイルの補給、機体のクリーニングも仕事。航空機が着陸した後の作業になるので夜間作業も多い。国家資格が必要で、航空機の重量などによって1等から3等まであり、実務経験、年齢で受験資格が決められている。工業高校や航空高等専門学校、理工系大学などの卒業者が多く、航空会社の整備部門に就職して、社内研修を受けて受験するのが一般的。ほとんどが、入社後5～7年で資格を取得する。メーカーとともに新型機の開発に携わる場合もあり、その役割の重要度が増している。今後も需要は広がると見られ、人気も高い。
航空自衛隊,航空自衛隊は空からの侵略を警戒し防衛にあたる。そのほかにPKO空輸支援や政府専用機による海外運航も行っている。飛行戦闘機や輸送機、偵察機、警戒管制機、救難機などを操縦し、防空戦闘や情報収集、人員、物資の輸送等を行う。航空管制航空自衛隊の飛行場や共同飛行場における航空交通管制業務を行う。飛行管理と航空管制に分かれる。航空機整備飛行機の機体、エンジンなどの整備を行う。航空機体、航空電子、航空武器、航空発動機、航空電気計器に分かれる。整備航空機搭載の電子機器や、エンジン及び地上レーダー、ペトリオットシステム等の機材整備を主に行う。計器、油圧、車両、電気に分かれる。武装主に戦闘航空団に所属し、航空機に搭載される武器弾薬及び火器管制装置などの整備、補給を行う。武器弾薬と火器管制装置整備に分かれる。要撃管制日本の領域及び周辺空域を常時監視し、戦闘機などの誘導管制を行う。高射運用ペトリオットミサイルを操作し、侵攻してくる航空機や巡航ミサイルを撃破する。操作、電子整備、機械整備に分かれる。通信電子各航空基地やレーダーサイトなどで使用される通信電子機器の保守点検、整備や基地間の通信業務を行う。通信、無線調査、有線整備、地上無線整備、基地防衛電子整備に分かれる。プログラムコンピュータの操作や各種解析、プログラムの作成、改良を行う。電算機整備と電算機処理に分かれる。気象航空機の離着陸及び安全確保のための気象観測を行う。気象観測と気象器材整備に分かれる。衛生隊員の健康診断及び各種身体検査のほか、医療保険、環境衛生、食品衛生検査を行う。音楽5つの専従音楽隊があり、国の行事や自衛隊の公式行事での演奏をはじめとする各種演奏活動を行う。警備基地の施設、物品の保護と隊員の安全確保のほか、部内秩序の維持を行う。補給航空自衛隊で使用される全ての物品を整備、保管し、部隊の要求に応じて出荷をする。補給と燃料に分かれる。輸送各種輸送の企画と、航空自衛隊に装備されている車両で、人や荷物を輸送する。施設基地施設の建設維持管理及び航空機事故に関しての消防救難活動を行う。電気、給汽消防、土木建設、設備機械に分かれる。法務損害賠償業務や民事裁判などの訴訟業務に携わるほか、作戦における法制面での問題の処理を行う。幹部自衛官向けの頭脳労働職である。会計物品、食料購入や給与計算などのお金の出納に関する業務を行う。（取得可能な資格）飛行ジェットパイロット／ヘリコプターパイロット免許航空管制情報処理技術者、大型運転免許、ワープロ技能免許、航空交通管制職員基礎試験、航空無線通信士、航空交通管制技能証明書整備危険物取扱主任、高圧ガス取扱主任、2級／3級自動車整備士、大型／大型特殊運転免許、甲種／乙種危険物取扱者、移動車両クレーン運転免許、ガス／電気溶接技能士、電気工事士、第3種電気事業主任技術者武装火薬類取扱保安責任者、乙種機械責任者、大型運転免許、特殊無線技士、危険物取扱主任、第3種冷凍機械責任者要撃管制情報処理技術者、大型運転免許、ワープロ技能免許、航空交通管制職員基礎試験、航空無線通信士、航空交通管制技能証明書高射運用大型運転免許、牽引運転免許、クレーン免許、不発弾処理、危険物取扱主任、特殊無線技士通信電子国内電信級陸上特殊無線技士、無線通信士免許、アナログ1～3種、デジタル1種／2種、第1級／第2級陸上無線技術士、第1級陸上特殊無線技士、第1種／第2種情報処理技術者、第1級～4級アマチュア無線技士、大型運転免許、牽引運転免許、乙種機械主任者免許（高圧ガス）プログラム第1種／第2種情報処理技術者、データベース検索技術者、マイクロコンピュータ利用者認定、日商ワープロ技能検定気象大型運転免許、第1級／第2級陸上無線技術士、特殊無線技士、第3種電気主任技術者衛生臨床検査技師、診療放射線技師、理学療法士、歯科技工士、救急救命士、看護師警備大型運転免許補給自動車運転免許、大型／大型特殊運転免許、牽引運転免許、乙種機械主任者免許（高圧ガス）輸送大型／大型特殊運転免許、牽引運転免許、危険物取扱主任（乙種）施設1種／2種電気工事士、第3種電気主任技術者、大型運転免許、牽引運転免許、危険物取扱主任者、1級／2級／特級ボイラー技士、ボイラー整備士、危険物取扱者乙4類、ガス／アーク溶接技能士、大型第1種自動車運転免許、クレーン運転免許、消防整備士、防火管理者、消防設備点検資格者、大型特殊運転免許、測量士、建築士、第3種冷凍機械主任技術者、配管技術管理者＊そのほか写真員、給養員、語学員などの職種があり、調理師免許、栄養士免許や社会保険労務士などの資格も取得可能。
航空管制官,レーダーや無線電話など最先端の通信機器を使って、パイロットが安全に飛行できるように、地上から指示や情報を伝える。大きく2つの仕事に分けられ、ひとつは航空路管制で、飛行計画をチェックし、管制承認をし、太平洋全域の航空域の航空交通の整理をする。もうひとつは空港管制で、まず、空港内の監視、航空機へ適切な指示を出して空港管制を行う。また、進入の順序・経路・上昇・下降・進入時待機などを指示する進入管制、さらに、着陸機に対して、精密進入レーダーを使った航空機の高度とコースを指示する着陸誘導管制などの仕事を行う。国土交通省の国家公務員で、航空保安大学校の採用試験か航空管制官の試験に合格し、研修を受けて配属される。試験はかなりの難関で、航空知識はもちろん、通信はすべて英語で行われるためかなりの英語力も必要である。ほかに、気象の知識や通信の技術もいる。各地の空港や管制施設で、24時間体制の交代勤務で任に当たる。ミスが許されない仕事で的確な判断力や集中力が求められる。今後ますます航空機需要が増えるので、人材も求められる。
コイン・切手屋,趣味コレクションの代表格である切手やコインを買い取り・販売する。古い新しいにかかわらず、希少価値が高いものを中心に扱う。基本的には自分の店を持って店頭で売買するが、定期的に古物専門の市場へ仕入れに行ったり、デパートの催し会場や骨董市などに店を構えることなどもある。ここ数年は、インターネットによる通信販売が主流になりつつある。
ゲームグラフィックデザイナー,ゲームの登場人物や背景など、ゲームに使用されるありとあらゆる画面を制作する。普通、ゲームの企画に沿ってデッサンし、そこから立体のモデルをつくり出すことが多い。そのため、確かなデッサン力と、パソコンを使って描く技術が必要になる。ゲームグラフィックは、ゲーム機の性能によって使える色数が限られるなどの制約があるが、そのなかで美しいものをつくり出すために試行錯誤を繰り返す。また、グラフィックを動かすプログラマーとの共同作業になるため、プログラミングに対する基礎的な知識があるとよい。美術系の大学や専門学校で基礎を学び、作品をゲーム制作会社などへ持って行き就職活動を行う。ゲーム制作会社で経験を積んだ後、独立する人も多い。
