title,doc
春の大曲線（だいきょくせん）、春の大三角（だいさんかく）,どちらも、春の星座の目印。 春の大曲線は、北斗七星の柄（え＝取っ手）のカーブを伸ばして、「うしかい座」のアルクトゥールス、「おとめ座」のスピカに続く曲線のこと。さらに曲線をのばすと「からす座」に届く。春の大三角は、アルクトゥールス、スピカと「しし座」のデネボラを結んだ三角形。
春の星座,しし座、こじし座、かに座、うみへび座、からす座、ろくぶんぎ座、コップ座、ポンプ座、おとめ座、おおぐま座、こぐま座、りょうけん座、かみのけ座、うしかい座、てんびん座などがある。3月～5月ごろには、これらの星座は午後7時から11時の間に南と東の空と、北の方角の高いところに見えている星座たちで、夜、長い時間にわたって観察することができる。
はと座,はとの星座。南の空で「オリオン座」の南にある「うさぎ座」のさらに南にある。3等星がTの字に並んでいるのが目印だ。
はちぶんぎ座,星の位置を測るための道具である八分儀（はちぶんぎ）の星座。天の南極（北極星と反対の位置）の位置にある星座。三角形を形作っているが、すべて4等星なので見つけるのはむずかしい。
はくちょう座,空を飛ぶ白鳥の星座。「こと座」のベガと「わし座」のアルタイルの左側で、この2つの星とともに三角形（夏の大三角）をつくっている明るい星が「はくちょう座」のデネブである。デネブは「はくちょう座」のしっぽにあたり、そこから、ベガとアルタイルの方向に首が伸びて、白鳥の体を形作っている。「はくちょう座」の中心部分の星が十字型に見えるので、「北十字」ともよばれている。
はえ座,昆虫のハエの星座。天の南極（北極星の反対側）の近くで、「みなみじゅうじ座」のとなりにある星座で、2～3等星でできていて、割に見つけやすい。
日食を見るときは,日食を見るときには、目をいためないように、とくに注意が必要です。日食が始まって太陽の一部分が欠けていても、残りの太陽がまぶしいので、目で見てはいけません。かならず「太陽専用のフィルター」などを使い、太陽の光を弱めてやれば、欠けているのがわかります。太陽が月に全部かくれる「皆既日食（かいきにっしょく）」になったときは、目で見ることができます。月にかくされた太陽のまわりに、うすく「コロナ」が広がっているのがわかるでしょう。日食の始まりから終わりまでは、何時間もかかります。あらかじめ、太陽が欠け始める時間、全部かくれる時間、終わりの時間などを調べておいて、何回かに分けて観察するとよいでしょう。ただし、皆既日食の始まりから終わりまではわずか数分ですから、見のがさないように注意しましょう。注意：太陽を見るときにはかならず太陽専用のフィルターを使ってください。黒い「下じき」などを使って太陽のまぶしさをへらしても、目にわるい「赤外線」がそのまま下じきを通って目にあたってしまうので、ぜったいに「下じき」で太陽を見てはいけません。
日食（にっしょく）,太陽がはしの方から欠けはじめ、やがて真っ暗になってしまう天文現象が「日食」だ。太陽と月と地球がまっすぐならぶ新月（しんげつ）のとき、月と太陽が重なると、太陽が欠けて見える日食が起こる。新月は1か月に１回あるが、しかし日食はめったに起こらない。これは、地球が太陽の周りを回る面と月が地球の周りを回る面がずれているため、新月になっても、月が太陽の上の方か、下の方を通りすぎてしまい、めったに月と太陽が重ならないからだ。地球の上から見た、月と太陽の見かけの大きさはほぼ同じである。日食のとき、月と太陽がぴったりと重なって、太陽全体が月に完全にかくされると「皆既日食（かいきにっしょく）」となる。月と太陽が少しずれて、太陽が完全にはかくれない場合は「部分日食（ぶぶんにっしょく）」となる。皆既日食のときには、太陽が全部かくされるので夜のように暗くなるが、太陽を包むガスの「コロナ」だけが黒い太陽のまわりに広がって見える。このほかに、太陽が月の周りにわずかにはみだして、金色の細い環（わ）のように見える日食を「金環日食（きんかんにっしょく）」という。なお、皆既日食や金環日食が起こったとき、太陽が月に完全にかくされるのが見られるのは、地球上のごくせまい地域からだけで、そのほかの場所では太陽が完全にはかくされず、部分日食になって見える。
夏の大三角（だいさんかく）,夏の星座の目印。7月の晩では、東を向いて見上げたところにあるいちばん明るい星が「こと座」のベガ。ベガから右下の方向にある「わし座」のアルタイル、ベガから左下の方向の「はくちょう座」のデネブ。この3つの星を結んだ三角形を「夏の大三角」という。8月や9月の晩には、ベガが頭のま上に見えている。
夏の星座,こと座、わし座、はくちょう座、や座、いるか座、こぎつね座、さそり座、いて座、みなみのかんむり座、たて座、りゅう座、へびつかい座、へび座、ヘルクレス座、かんむり座などがある。6月～8月ごろには、これらの星座は午後７時から11時の間に、南と東の空と、北の方角の高いところに見えている星座。夜、長い時間にわたって観察することができる。
流れ星（流星群）を見るときは,流れ星（流星群（りゅうせいぐん））を見るときは  流れ星は、天気さえよければ、いつでも見ることができます。でも、ふだんの日は、流れ星の数が少なくて、よほど運がよくないと見つけることができません。ところが、一年のうちに何度か、いつもより多くの流れ星が現れる日があります。それは「流星群（りゅうせいぐん）」が現れる日のことです。そういう日をえらんで、星空を見上げていれば、きっと流れ星を見つけることができるでしょう。また、その日一日だけでなく、前後の日にも流れ星が多めに現れるので、気をつけて星空を観察してみましょう。「流星群」のなかでも、とくにたくさんの流れ星が現れる流星群があります。たくさんの流れ星が現れる流星群としては、次の2つが有名です。　・毎年、8月12日～13日ごろに現れる「ペルセウス座流星群」　・毎年、12月13日～15日ごろに現れる「ふたご座流星群」ただし、このほかの流星群も、年によっていきなりたくさんの流れ星が現れることがあります。毎年、11月17日ごろに流れ星が現れる「しし座流星群」は、2001年11月18日に、1時間に千個以上の流れ星が現れました 。流れ星を観察するときは、次のことに注意してください。　・外に出てすぐは、目が暗さになれていないので、流れ星が見つかりません。　　外に出て15分から30分くらいすると、目が暗さになれて、流れ星が見つかるようになります。　・星空の広いはんいをながめるようにしましょう。　　流れ星は、星空のあちらこちらに現われます。　・月が明るく光っているときは、流れ星を見つけにくくなってしまいます。　　なるべく月の方を見ないで、反対がわの星空をながめるようにしましょう。　・ゆっくり時間をかけて、観察してください。　　ベンチによりかかったり、マットの上にねころがったりして、楽なしせいで、流れ星が現れるのをまちましょう。
流れ星（ながれぼし）,すばやく空を移動して消える光のすじ。「流星（りゅうせい）」ともよぶ。流れ星そのものはめずらしくなく、一年をとおして、時間をかけて夜空をながめていれば、ひとつふたつの流れ星を見ることができる。ただし、毎年決まった時期にはたくさんの流れ星が現れる日がある。これを「流星群（りゅうせいぐん）」という。流れ星の正体は、直径数ミリほどしかないチリだ。小さなチリだが、秒速数kmから数十kmというスピードで地球の大気に突入することで明るく燃える。チリが大きければそれだけ明るい流れ星となる。中には金星よりも明るくなるものがあり、「火球（かきゅう）」と呼ばれるが、普通の流れ星とはちがってめったに見られない。
とも座,かつてあった大きな船を表す星座「アルゴ座」が4つに分かれてできた新しい星座の1つ。そのため、船尾（せんび）をあらわす艫（とも）という名前がついている。3月中旬の午後9時ごろが見ごろで、「らしんばん座」のやや右（西）に見える。
とびうお座,飛び魚の星座。天の南極（北極星の反対側）の近くの星座の1つ。「りゅうこつ座」の南側の星座線と重なるように4等星が並んでいる。星座の中で星座線が交差するのはこの「とびうお座」と「りゅうこつ座」のみである。
とけい座,振り子時計の星座。「レチクル座」を囲むように星がならんでいる。沖縄や小笠原などの南の地域では、冬の夜に南の空で見ることができる。本州中央部ではいちばん北側の4等星だけが見える。
とかげ座,トカゲの星座。「アンドロメダ座」の右手の先、あるいは、「ケフェウス座」の頭の上を探すと、8つの3～4等星がジグザグに並んでいるのが見つかる。これが「とかげ座」。
テーブルさん座,南アフリカの山の名前をとった星座。天の南極（北極星の反対側）の近くの星座の1つ。テーブル山は南アフリカに実際に存在する山で、山頂がテーブルのように平べったいという。この「テーブルさん座」と「かじき座」の境界線上に、肉眼でも見える星雲の「大マゼラン雲」がある。
てんびん座,ものの重さをはかる道具であるてんびんの星座。春の終わりから夏の初めのころ南の空に高くのぼる星座だ。「おとめ座」のスピカと「さそり座」のアンタレスの間にあり、3つの3等星が「く」の字を左右逆にした形に並んでいるのが目印だ。
天王星,太陽系の第七番惑星（だいななばんわくせい）。内側から数えて7番目の惑星という意味だ。英語名のUranus（ウラヌス） はギリシア神話の天空の神様。大きさは地球の4倍、重さは14.5倍。天王星は1781年に、イギリスの天文学者（生まれはドイツ）であるウィリアム・ハーシェル（大ハーシェル）によって発見された。地球の約4倍の直径をもつ木星型のガス惑星だ。比重（ひじゅう）は1.27で木星とほぼ同じ。この惑星が風変わりなのは自転の方向と太陽を回る公転の方向が98度ずれていて、横だおしの状態で太陽の周りを回っていることだ。太陽系の歴史の初期に原始惑星（げんしわくせい）の衝突（しょうとつ）によって自転軸が傾いたためと考えられている。11本のリングがある。2012年7月現在で27個の衛星が発見されている。
天体望遠鏡（てんたいぼうえんきょう）,土星のリング（輪）、火星や木星のもようや、月のクレーターなどを見たいときには、天体望遠鏡を使います。天体望遠鏡は、ものを大きく見ることができます。天体望遠鏡は、「アイピース（目でのぞくところにあるレンズ）」をとりかえることで、「倍率（ばいりつ）」を変えることができます。たとえば月を天体望遠鏡で見るときに、倍率を小さくして月全体を見たり、または倍率を大きくしてクレーターの細かいところを見たりできます。なお、天体望遠鏡で星空や風景を見ると、上下左右がぎゃくになって見えます。天体望遠鏡の種類（しゅるい）によっては、上下だけがさかさになったり、左右だけがぎゃくになったりします。双眼鏡（そうがんきょう）やフィールドスコープでは、上下左右が正しく見えるようになっています。天体望遠鏡は、小型のものからとても大きなものまで、また種類もたくさんあるので、どんな天体望遠鏡がよいかは、お店に相談してみてください。また、望遠鏡選びで大事なことは、三脚のしっかりしたものを選ぶことです。三脚がぐらぐらしていると、天体望遠鏡をのぞいたときに星が鮮明（せんめい）に見えません。注意：天体望遠鏡や双眼鏡は、太陽がかんぜんにしずんでからお使いください。天体望遠鏡や双眼鏡を太陽の方向へはぜったいに向けないでください。▽天体望遠鏡の種類天体望遠鏡の種類をかんたんに説明しておきましょう。天体望遠鏡には大きく分けて「屈折式（くっせつしき）望遠鏡」と「反射式（はんしゃしき）望遠鏡」の2種類があります。 「屈折式望遠鏡」屈折式望遠鏡は、レンズを使って光を集めるしくみの望遠鏡です。よく見かける、細長い形をした望遠鏡がこの屈折式望遠鏡です。1608年に最初の屈折式望遠鏡が発明され、1610年に、地動説で有名なガリレオ・ガリレイが天体用の望遠鏡に改良しました。 「反射式望遠鏡」反射式望遠鏡は、鏡を使って光を集めるしくみの望遠鏡です。反射式望遠鏡は、屈折式望遠鏡にくらべると、太くて短い形をしています。1668年に、万有引力の法則で有名なニュートンが最初の反射式望遠鏡を発明しました。
つる座,日本名は鶴（つる）となっているが、西洋ではフラミンゴの星座。秋の夜、南の空の地平線近くにしかあらわれない。「みなみのうお座」のフォーマルハウトと水平線の間をさがすとよい。
月を見るときは,月は夜空でいちばん目立つ天体です。月はふつうに目で見てももようがわかり、また毎日少しずつ形が変わっていくのがわかります。双眼鏡（そうがんきょう）か、小型の天体望遠鏡（てんたいぼうえんきょう）があれば、月を大きく見ることができます。天体望遠鏡で月を見ると、月の「クレーター」がよくわかります。とくに、月の欠けているところの明るい部分と暗い部分のさかい目あたりにあるクレーターは、太陽の光がま横からあたっているので、クレーターの形のかげがはっきりと見えて、おもしろいでしょう。1日ごとにさかい目の場所が変わっていくので、毎日見ていくと、次々と別のクレーターの形がよくわかるようになります。なお、月がのぼってくる時間は、毎日少しずつおそくなっていきます。上弦（じょうげん）の月のころは、月は昼間にのぼってきて、ま夜中にしずみます。満月（まんげつ）のころは、月は夕方にのぼってきて、朝にしずみます。下弦（かげん）の月のころは、月はま夜中にのぼってきて、昼間にしずみます。新月（しんげつ）のころは、月は太陽といっしょに朝のぼってきて、夕方にしずむので、月を見ることはできません。
月の満ち欠け・月齢,月は太陽の光を反射して光っている、そのため、太陽の光があたっていないところは暗くなり、地球からは見えない。月は地球の周りを回っているので、地球からは、太陽の光を受けて半分だけ明るくなっている月を、前から見たり、横から見たり、後ろから見たりすることになり、それぞれ満月（まんげつ）のように丸く見えたり、上弦（じょうげん）や下弦（かげん）のように半分だけ光って見えたり、新月（しんげつ）のように全部暗くて月が見えなかったりする。これが地球から見た月の満ち欠けとなる。月の満ち欠けは、新月から始まって、上弦、満月、下弦、そしてまた新月と、29.5日ごとにくり返される。月の満ち欠けを、29.5日の日付けで表わしたものを「月齢（げつれい）」という。新月（しんげつ）：月齢は29か0。月は太陽といっしょに朝のぼってきて、夕方にしずむ。上弦（じょうげん）：月齢は7か8。月は昼間にのぼってきて、ま夜中にしずむ。満月（まんげつ）：月齢は15。月は夕方にのぼってきて、朝にしずむ。下弦（かげん）：月齢は22か23。月はま夜中にのぼってきて、昼間にしずむ。
月,地球の周りを回っている衛星（えいせい）。大きさは地球のほぼ4分の1で、地球から平均38万kmの軌道（きどう）を回っている。地球から見た月の見かけの大きさはちょうど太陽と同じくらいである。月面には大気がなく、クレーターや山脈（さんみゃく）、谷のほかに、海とよばれるややなめらかで黒っぽく見える部分がある。また、満月近くになると、ティコクレーター（月にいん石がぶつかってできたといわれる、白いすじに囲まれた大きなクレーター）のように光条（こうじょう＝レイ）が放射状（ほうしゃじょう）に長く伸びるクレーターも観察できる。
ちょうこくしつ座,名前に彫刻室（ちょうこくしつ）が当てられているが、星の並びから彫刻室を想像するのは無理だ。秋の夜、南の空の地平線近くにしかあらわれないし、暗い星ばかりなので見つけにくい。「くじら座」のしっぽの星(デネブカイトス)の下あたりをさがすとよい。
ちょうこくぐ座,彫刻具（ちょうこくぐ）の星座。「ちょうこくしつ座」と同様に名前がつけられただけで、星の並びは彫刻具の形はしていない。暗い星ばかりなので目立たない。「エリダヌス座」の流れの左側（東側）にある。「エリダヌス座」をへだてた対岸には「ろ座」がある。
地球,太陽系の第三番惑星（だいさんばんわくせい）。内側から数えて3番目の惑星という意味だ。大きさは直径が1万2756km。現在、生命がすむことがわかっているただ1つの天体である。地球は固体の地球、水圏（すいけん）、気圏（きけん）の3つの層に分けられ、さらに固体の地球は、外側から軽い岩石の地殻（ちかく）、重い岩石のマントル、高温で溶けている金属質（きんぞくしつ）の核（かく）＝コアに分けられる。地殻はうすく地表の70％が海でおおわれている。大気の成分は窒素（ちっそ）が77％、酸素（さんそ）が21％。
たて座,戦士が防御（ぼうぎょ）のためにもつ盾（たて）の星座。「わし座」、「へび座」の尾、「いて座」にはさまれたところにある。いちばん明るい星でも4等星なので見つけにくい。
太陽系,太陽を中心として、惑星（わくせい）、小惑星（しょうわくせい）、彗星（すいせい）や星間（せいかん）に散らばるガスや塵（ちり）＝ダストなどの集まりを太陽系という。惑星は太陽から近い順に、水星、金星、地球、火星、木星、土星、天王星（てんのうせい）、海王星（かいおうせい）の8個があり、小惑星は、多くが火星と木星の間にある。地球に近づくものや、海王星より遠いところを回っているものもある。
太陽,太陽系の中心にかがやく恒星（こうせい）。半径は69万6000kmで地球の109倍。太陽は水素（90％）、ヘリウム（約9％）と1％のさまざまな元素でできている。中心部の温度は1500万度と推定され、水素がヘリウムに変換される核融合反応（かくゆうごうはんのう）が起き、もうれつなエネルギーを放出している。これが太陽エネルギーの源（みなもと）だ。太陽から地球までの平均距離は1億4960万km。
星団（せいだん）,一か所に星が集まって見えるのを「星団」という。星団は大きく分けて、数万個から数十万個の恒星が球状（きゅうじょう）に集まった「球状星団（きゅうじょうせいだん）」と、数十個から数百個の恒星が不規則な形に散らばった「散開星団（さんかいせいだん）」に分けることができる。「すばる」の日本名で有名な「おうし座」のM45プレアデス星団は、散開星団。球状星団では「ヘルクレス座」のM13が有名。・球状星団（きゅうじょうせいだん）　数千から数十万個の恒星（こうせい）が球状に集まったもの　（例）ヘルクレス座のM13・散開星団（さんかいせいだん）　数百から数千の恒星が不規則な形に集まったもの　（例）M45プレアデス星団
星座を見るときは,見たい星座や星があったとき、まず調べておきたいのは、その星座が今の季節は、何時ごろどの方角に見えるかということです。星空は時間とともに東から西へと動いていきますし、季節によっては星空に出ている星座ががらりと変わってしまいます。「星座早見盤」があれば、外で調べるのもかんたんです。星座のなかにも、明るい星ばかりで見つけやすい星座と、暗い星ばかりで見つけにくい星座があります。最初は、見つけやすい星座をさがして、そこからとなりあった星座をじゅんばんにさがしていくようにしましょう。また、季節ごとに「春の大曲線、春の大三角」「夏の大三角」「秋の四辺形」「冬の大三角」「冬の大六角」のように、星座をさがすときの目印があります。「星空百科」のそれぞれの星座の図で、となりあった星座の形を調べておきましょう。また、星座は、時間が変わると見える方角が変わるだけでなく、かたむきも変わってしまいます。
星座早見盤（せいざはやみばん）,星座早見盤は、星空の地図のようなものです。空の形を切り抜いた板と、星座のかかれた円盤でできています。星座早見盤の円盤を回して、今日の日付けの目もりと、今の時間の目もりを合わせれば、星空にどんな星座がどの方角に出ているかがわかります。それを頭の上にかざして、本物の星空と見くらべると、星座をさがしやすくなります。また、今の星空でなくても、別の日付けや時間の目もりを合わせれば、未来の星空もわかります。昼間、出かける前に、夜の星空を調べておくこともできます。▽星座早見盤の使い方（例：「さそり座」のさがし方）1　星座早見盤の円盤の日付と時刻を合わせる。　　たとえば円盤の8月15日の日付けを、20時（午後8時）の目もりに合わせる。2　星座早見盤でさそり座をさがす。3　星座早見盤から、「さそり座」の見える方角を読みとる。　　8月15日の20時に「さそり座」があるのは南の空の少し西寄り。4　方位磁石で南の方角を調べて、目を向ける。5　星座早見盤の南を下にして、本物の空とくらべながら、「さそり座」の星々を探す。　　明るい赤い星が見つかったら、それはさそりの心臓の星、アンタレスです。▽星座早見盤で見つからない星星空でとても明るい星を見つけたのに、いくら星座早見盤と見くらべても、それらしい星がのっていないということがあります。その明るい星の正体は、たぶん惑星（わくせい）でしょう。惑星のうち、金星、火星、木星、土星は、とても明るく光ります。ただし惑星というのは、毎日少しずつ動いていて、今月は「さそり座」で光っていても、来月には「いて座」にまで動いてしまうようなことがあります。惑星が星座早見盤にのっていないのは、場所が変わってしまうからです。おなじような理由で、星座早見盤には月ものっていません。
星座,星空の中で、明るい星と星をつないで、ひとまとめにしたものを「星座」という。「ヘルクレス座」、「わし座」、「こと座」というように、それぞれの星座には、人や神様、動物、道具などの名前が付けられている。世界共通で定められた星座は全部で88個あるが、地球上の位置によって見えないものもある。日本では88星座のうち79の星座しか見えない。また、同じ場所においても季節によって、ある星座が見えやすかったり、見えにくかったりする。そこで、春に見やすい星座を「春の星座」、夏に見やすい星座を「夏の星座」、秋に見やすい星座を「秋の星座」、冬に見やすい星座を「冬の星座」とよんでいる。ただし、季節の星座は必ずしもその季節でなければ見えないというわけではなく、北の空には一年中必ず見ることのできる星座もある。
星雲星団を見るときは,星雲（せいうん）はうっすらとした、雲のように見える天体です。星雲の光は弱いので、空に月が出ていると、月明かりで星雲が見えなくなってしまいます。また、町の中では、街灯（がいとう）の光が反射（はんしゃ）して空が明るくなっているので、星雲を見つけるのはむずかしいでしょう。星雲を観察するには、山や海のような、星空のきれいなところで、月の出ていないときをえらんで見てください。有名なM31アンドロメダ座大銀河や、M42オリオン座大星雲などは、見かけが大きいので、肉眼や双眼鏡（そうがんきょう）でも観察することができます。そのほかのほとんどの星雲は、見かけがとても小さいので、観察するには天体望遠鏡（てんたいぼうえんきょう）が必要になります。双眼鏡や天体望遠鏡で星雲を観察すると、星雲はぼんやりとした小さな雲のように見えます。星雲のはっきりした形は、天体写真をとらないとわかりません。星団（せいだん）はたくさんの星が集まって見える天体です。星団の種類には、大きく分けて「散開星団（さんかいせいだん）」と「球状星団（きゅうじょうせいだん）」があります。「散開星団」は、わりと近くにあるので、見かけが大きく、双眼鏡で観察できます。有名なM45プレアデス星団（＝すばる）は、目で見ても、5～7つの星が一か所に集まっているのがわかります。双眼鏡で拡大してみると、星のならびがもっとよくわかります。「球状星団」は、遠くにあるので見かけが小さく、観察するには天体望遠鏡が必要です。球状星団はぼんやりとしたボールのように見えます。双眼鏡を使うときは、手ブレを起こすと、星や星団が見えにくくなってしまいます。手ぶれをしないように、双眼鏡を三脚に取り付けて使うのがコツです。天体望遠鏡は、レンズの大きな望遠鏡ほど、星雲や星団をはっきりと見ることができます。天体望遠鏡は、アイピースを交換すると、拡大倍率を変えることができます。星団や星雲の見かけの大きさに合わせて、ちょうどよい倍率のアイピースをえらんで観察します。
星雲（せいうん）,星空のところどころにある雲のようなぼんやりとしたかたまりを「星雲」という。双眼鏡（そうがんきょう）や望遠鏡（ぼうえんきょう）で見ると、星間（せいかん）ガスのかたまりであったり、たくさんの星の集団であったりする。星空のきれいなところなら、「オリオン座」の中に「M42オリオン座大星雲」が目でも見つけられる。双眼鏡を使えば、鳥が羽を広げたような形に見えるだろう。星雲には次のような種類がある。・散光星雲（さんこうせいうん）　不規則な形に広がったガス体からなる星雲　（例）M42オリオン座大星雲・惑星状星雲(わくせいじょうせいうん)　丸く見えるガス星雲　（例）こと座のM57リング星雲・暗黒星雲（あんこくせいうん）　星間雲（せいかんうん）が明るい天の川やガス星雲の手前にあって、その形がシルエットになって見えるもの　（例）馬頭星雲（ばとうせいうん）
彗星を見るときは,彗星（すいせい＝ほうき星）は、明るい本体から長い尾がのびたすがたをしています。彗星が地球の近くを通りすぎていくときは、彗星の本体がかなり明るく光って見えます。といっても目で見てすぐにわかる彗星は数少なく、彗星をさがしたり、尾を観察したりするには双眼鏡（そうがんきょう）が必要です。明るく観察しやすい彗星が現れるときには、「今月の見どころ」で、星空のどこに見えるのかなど、くわしい観察のしかたをご案内します。
彗星,突然、夜空に現れて長い尾をたなびかせる彗星は、古来からしばしば、不吉なものと考えられてきた。彗星の正体がわからなかった時代の人々にとっては、ボウッとした頭部とそれに続く長い尾、そして夜空を日々移動していく彗星の姿が、人心をまどわせる不思議なものと映ったのであろう。現在では、彗星は太陽の周りを巡る太陽系の天体の一員であることがわかっている。彗星には、何度も太陽への接近をくりかえす周期彗星（しゅうきすいせい）と、一度だけ太陽に近づいてそのまま太陽系のかなたに消えていくものとがある。ハレー彗星は、代表的な周期彗星で、76年周期で太陽に近づく。彗星の正体は、氷と岩石のかたまり、つまり汚れた雪だるまのようなもので、太陽に近づくとその一部がとけて宇宙空間に放出され光りかがやく。彗星がまきちらしたチリの軌道（きどう）に、地球が飛び込んだときに、数多くの流星となって観測されるものが流星群（りゅうせいぐん）である。
水星,太陽系の第一番惑星（だいいちばんわくせい）。内側から数えて1番目の惑星という意味だ。英語名のMercury（マーキュリー）は、ローマ神話における神々の使者で、商業の守護神（しゅごしん）でもある。ギリシア神話ではヘルメスに相当する。大きさは地球の5分の2くらい、重さは20分の1である。水星は58.65日（地球の1日が基準）に1回の周期で自転しながら、太陽の周りを87.97日かけて公転しており、水星の1日（日の出から次の日の出までの時間）は187日もかかる。このため、昼の部分は長期間熱せられて430℃の灼熱地獄（しゃくねつじごく）となり、夜の部分は長期間太陽が当たらないため、-170℃の極寒（ごっかん）の世界となっている。水星には大気はほとんどなく、衛星（えいせい）もない。1973年のマリナー10号（アメリカの探査機）の観測で、水星の表面に月のようなクレーターがあることがわかった。
じょうぎ座,文房具のものさしの星座。「おおかみ座」と「さいだん座」にはさまれたあたりにある。本州の中央部では初夏の夜空に半分くらいしか見えないが、沖縄や小笠原などの南の地域では全体が見られる。4等星ばかりのかなり暗い星座なので見つけるのはむずかしい。
準惑星,2006年に新しく作られた太陽系天体のカテゴリーで、2012年現在5つの天体が準惑星として認められている。かつて惑星（わくせい）のひとつとして数えられていた冥王星、同じく太陽系のはてにあるエリス、マケマケ、ハウメア、そして火星と木星の軌道の間の小惑星の中でもっとも大きいケレスがこの「準惑星」に属している。準惑星のとくちょうは、太陽の周りを回り、丸い形をした十分な重さの天体であることだ。ただし、周囲の中でとびぬけた大きさではないところが惑星と異なる。また、公転軌道がほかの惑星とくらべてかたむいている。2000年代に冥王星よりも大きいエリスが見つかったために、惑星とは何かを新たに取り決めなければならなくなった。その結果、冥王星は惑星から外れ、準惑星という新しいカテゴリーに入れられることになった。
新星（しんせい）,今まで星がなかったところに、とつぜん星が現れることがある。昔は、新しい星が生まれたのだと考えられたので「新星」と名付けられた。しかし、新星の正体は、生まれた星どころか、もう死んでしまった星、白色矮星（はくしょくわいせい）だ。白色矮星のとなりにもうひとつ恒星（こうせい）が回っていて、そこから白色矮星にガスが吸い寄せられると、定期的に爆発を起こし、これが新星として見えるのだ。同じように突然星が現れるように見える現象として、「超新星」がある。こちらは、まさに恒星が死ぬ瞬間の爆発だ。超新星は私たちの銀河の中ではめったに起きないが、起きたときにはひじょうに明るくかがやく。たとえば1054年に「おうし座」の方向で起きた超新星爆発は、平安時代の貴族の日記にも「明るい星が突然現れた」と書きのこされている。このときの超新星爆発の残骸（ざんがい）が、今も「M1かに星雲」として見つけることができる。
小惑星,数km～数百kmの大きさの岩石でできた小天体で、火星の軌道と木星の軌道の間にある。地球に近づくものや、海王星より遠いところを回っているものもある。太陽系が生まれたころそのままのかけらでできていることから、小惑星を調べれば初期の太陽系について知る手がかりを得られると考えられている。1990年代からアメリカの探査機ディープスペース1号やニアーシューメーカーなどが小惑星の観測を行った。2005年には日本の探査機「はやぶさ」が小惑星イトカワに近づいて観測を行い、2010年にはその地表の物質を地球に持ち帰った。
しし座,ライオンの星座。春の夜の7時から8時ごろに南を向いて見上げてみると、大きな鎌（かま）の形をした星の並びが見つかる。これはしし座の頭から胸にかけての部分だ。左（東）の方には、ライオンの胴体を形作る星が並んでいる。ライオンの胸のところで明るく光っているのは1等星のレグルス。しっぽには2等星のデネボラがある。
さんかく座,三角定規（さんかくじょうぎ）の星座。「おひつじ座」の頭の少し上あたりにある小さな星座だ。やや暗い星が三角形を形づくっている。
さそり座,毒をもつサソリの星座。夏の晩に、南の空の低いところに赤く輝いている星が、「さそり座」の心臓の星アンタレスである。アンタレスからななめ左下のほうに2等星や3等星がS字を書いてつながっていて、これが、サソリの胴体としっぽになっている。アンタレスから右上の方向には頭の星が並んでいる。星の並び方が釣り針のように見えるので、日本では昔「さそり座」のことを「魚釣り星」とか「鯛釣星（たいつりぼし）」とよんでいた。
さいだん座,祭壇（さいだん）の星座。「さそり座」のしっぽの毒針の南側にあり、沖縄や小笠原などの南の地域で、夏の夜空の地平線近くに星座全体が見わたせる。3等星が右向きの三角に3つ並んでいるのが目印。
くじら座,ギリシア神話でアンドロメダ姫をおそうお化けクジラの星座。「秋の四辺形」のアルフェラッツから（同じく秋の四辺形の）アルゲニブへ線を引いてのばしたところに明るい2等星デネブ・カイトスがある。これが「くじら座」のしっぽの目印だ。この星から左（東）の方向へたくさんの星が並んでいて、クジラの体や頭を形づくっている。
くじゃく座,美しい鳥の代表であるクジャクの星座。天の南極（北極星の反対側）の近くにある大きな星座。クジャクの長く伸びた首と大きくふくらんだ尾羽を形作っている。いちばん明るい首の先の1.9等星はピーコック（英名でクジャクのこと）ともよばれている。
銀河（ぎんが）,「銀河系（ぎんがけい）」のように、何百億、何千億の恒星（こうせい）が集まった星の集団を「銀河（ぎんが）」という。正確には、銀河系の外にあるので「系外銀河（けいがいぎんが）」とよぶ。天体望遠鏡（てんたいぼうえんきょう）や双眼鏡（そうがんきょう）で見ると、系外銀河はぼんやりとした雲のように見える。系外銀河には、うずまきのような形がはっきりわかるものや、うずまきを作らずにだ円形のように見えるものもある。もっとも近い系外銀河は「M31アンドロメダ座大銀河」で、銀河系から230万光年離れたところにある。レンズのような形をしていて、天体写真をとると、うずまきがはっきりとわかる。星空のきれいなところなら、満月よりも大きなぼんやりとした光のかたまりが目でも見つけられるだろう。双眼鏡を使えば、もっと明るく見えるだろう。・系外銀河（けいがいぎんが）　わたしたちの銀河の外にある別の銀河　 (例)M31アンドロメダ座大銀河が有名。
ぎょしゃ座,馬車や牛車をあやつる御者（ぎょしゃ）の星座。「おうし座」の角の先にある星座で、5つの星が五角形をしている。5つの星のうちいちばん明るく黄色にかがやいているのがカペラ。カペラは「冬の大六角」の星のひとつ。5角形のいちばん南側に位置しているエルナトは、「おうし座」の牛の角を表す星でもある。
